country,year,crop_item,actual_yield,predicted_yield,pesticide_value,rainfall,avg_temp
Mexico,1990,Sorghum,32888,82077.7666739178,34468.93,758.0,16.0
Mexico,1990,Sorghum,32888,76842.97274683333,34468.93,758.0,21.46
Mexico,1990,Sorghum,32888,77084.78583728195,34468.93,758.0,24.79
Mexico,1990,Sorghum,32888,77818.05042549732,34468.93,758.0,19.63
Mexico,1990,Sorghum,32888,76631.40642492553,34468.93,758.0,22.63
Mexico,1990,Sorghum,32888,78102.37548307564,34468.93,758.0,19.27
Mexico,1990,Sorghum,32888,81030.04383385416,34468.93,758.0,16.69
Mexico,1990,Sorghum,32888,76842.97274683333,34468.93,758.0,21.46
Mexico,1991,Sorghum,31195,81426.71660734623,34468.93,758.0,16.42
Mexico,1991,Sorghum,31195,76933.61244177955,34468.93,758.0,21.2
Mexico,1991,Sorghum,31195,76944.661250442,34468.93,758.0,24.46
Mexico,1991,Sorghum,31195,78028.44299100788,34468.93,758.0,19.36
Mexico,1991,Sorghum,31195,76639.05017339205,34468.93,758.0,22.5
Mexico,1991,Sorghum,31195,77773.61974459905,34468.93,758.0,19.69
Mexico,1991,Sorghum,31195,81871.82766752188,34468.93,758.0,16.13
Mexico,1991,Sorghum,31195,76933.61244177955,34468.93,758.0,21.2
Mexico,1992,Sorghum,38910,82551.4604115086,34468.93,758.0,15.71
Mexico,1992,Sorghum,38910,77014.13005548343,34468.93,758.0,21.0
Mexico,1992,Sorghum,38910,77122.60400477808,34468.93,758.0,24.87
Mexico,1992,Sorghum,38910,77577.44680882225,34468.93,758.0,19.97
Mexico,1992,Sorghum,38910,76721.4713867961,34468.93,758.0,21.92
Mexico,1992,Sorghum,38910,78212.52262641028,34468.93,758.0,19.14
Mexico,1992,Sorghum,38910,80158.1180414147,34468.93,758.0,17.33
Mexico,1992,Sorghum,38910,77014.13005548343,34468.93,758.0,21.0
Mexico,1993,Sorghum,29408,81716.11174007671,34468.93,758.0,16.23
Mexico,1993,Sorghum,29408,76997.27559212092,34468.93,758.0,21.04
Mexico,1993,Sorghum,29408,77066.4399590002,34468.93,758.0,24.75
Mexico,1993,Sorghum,29408,77744.46862855545,34468.93,758.0,19.73
Mexico,1993,Sorghum,29408,76685.77684974311,34468.93,758.0,22.11
Mexico,1993,Sorghum,29408,77870.95396357517,34468.93,758.0,19.56
Mexico,1993,Sorghum,29408,80789.06352091284,34468.93,758.0,16.86
Mexico,1993,Sorghum,29408,76997.27559212092,34468.93,758.0,21.04
Mexico,1994,Sorghum,29566,81426.71660734623,34468.93,758.0,16.42
Mexico,1994,Sorghum,29566,76842.97274683333,34468.93,758.0,21.46
Mexico,1994,Sorghum,29566,77213.18613494084,34468.93,758.0,25.05
Mexico,1994,Sorghum,29566,77744.46862855545,34468.93,758.0,19.73
Mexico,1994,Sorghum,29566,76627.39088706188,34468.93,758.0,22.83
Mexico,1994,Sorghum,29566,77701.44596132296,34468.93,758.0,19.79
Mexico,1994,Sorghum,29566,81381.79704653654,34468.93,758.0,16.45
Mexico,1994,Sorghum,29566,76842.97274683333,34468.93,758.0,21.46
Mexico,1995,Sorghum,30385,81044.43034842999,34468.93,758.0,16.68
Mexico,1995,Sorghum,30385,76830.43619204585,34468.93,758.0,21.5
Mexico,1995,Sorghum,30385,77192.39969963844,34468.93,758.0,25.01
Mexico,1995,Sorghum,30385,77317.68373996842,34468.93,758.0,20.39
Mexico,1995,Sorghum,30385,76627.44305401287,34468.93,758.0,22.79
Mexico,1995,Sorghum,30385,77645.396551101,34468.93,758.0,19.87
Mexico,1995,Sorghum,30385,80803.05109828337,34468.93,758.0,16.85
Mexico,1995,Sorghum,30385,76830.43619204585,34468.93,758.0,21.5
Mexico,1996,Sorghum,31169,81950.56563978556,34468.93,758.0,16.08
Mexico,1996,Sorghum,31169,76980.79659906926,34468.93,758.0,21.08
Mexico,1996,Sorghum,31169,77218.44141100251,34468.93,758.0,25.06
Mexico,1996,Sorghum,31169,77108.77604792443,34468.93,758.0,20.79
Mexico,1996,Sorghum,31169,76628.41296409251,34468.93,758.0,22.91
Mexico,1996,Sorghum,31169,78102.37548307564,34468.93,758.0,19.27
Mexico,1996,Sorghum,31169,80327.44869250058,34468.93,758.0,17.2
Mexico,1996,Sorghum,31169,76980.79659906926,34468.93,758.0,21.08
Mexico,1997,Sorghum,30423,81685.25015732083,34468.93,758.0,16.25
Mexico,1997,Sorghum,30423,77018.40233856015,34468.93,758.0,20.99
Mexico,1997,Sorghum,30423,77300.08657925927,34468.93,758.0,25.21
Mexico,1997,Sorghum,30423,77340.63959588262,34468.93,758.0,20.35
Mexico,1997,Sorghum,30423,76725.7215112689,34468.93,758.0,21.9
Mexico,1997,Sorghum,30423,77803.1463309535,34468.93,758.0,19.65
Mexico,1997,Sorghum,30423,79992.7532954874,34468.93,758.0,17.46
Mexico,1997,Sorghum,30423,77018.40233856015,34468.93,758.0,20.99
Mexico,1998,Sorghum,33152,80500.74524874505,34468.93,758.0,17.07
Mexico,1998,Sorghum,33152,76869.17226734094,34468.93,758.0,21.38
Mexico,1998,Sorghum,33152,77261.32842769545,34468.93,758.0,25.14
Mexico,1998,Sorghum,33152,78264.6973824703,34468.93,758.0,19.08
Mexico,1998,Sorghum,33152,76701.4207599032,34468.93,758.0,23.61
Mexico,1998,Sorghum,33152,77363.97092210769,34468.93,758.0,20.31
Mexico,1998,Sorghum,33152,81747.06719041031,34468.93,758.0,16.21
Mexico,1998,Sorghum,33152,76869.17226734094,34468.93,758.0,21.38
Mexico,1999,Sorghum,29901,81934.77111154396,34468.93,758.0,16.09
Mexico,1999,Sorghum,29901,77076.07750595038,34468.93,758.0,20.86
Mexico,1999,Sorghum,29901,77202.74598350078,34468.93,758.0,25.03
Mexico,1999,Sorghum,29901,77737.23951678062,34468.93,758.0,19.74
Mexico,1999,Sorghum,29901,76658.41910765436,34468.93,758.0,23.33
Mexico,1999,Sorghum,29901,78102.37548307564,34468.93,758.0,19.27
Mexico,1999,Sorghum,29901,81793.67636761891,34468.93,758.0,16.18
Mexico,1999,Sorghum,29901,77076.07750595038,34468.93,758.0,20.86
Mexico,2000,Sorghum,30762,81903.25245574406,34468.93,758.0,16.11
Mexico,2000,Sorghum,30762,76964.69307632848,34468.93,758.0,21.12
Mexico,2000,Sorghum,30762,77272.28485081294,34468.93,758.0,25.16
Mexico,2000,Sorghum,30762,77436.21772264813,34468.93,758.0,20.19
Mexico,2000,Sorghum,30762,76634.96276188425,34468.93,758.0,23.07
Mexico,2000,Sorghum,30762,78085.7817721329,34468.93,758.0,19.29
Mexico,2000,Sorghum,30762,80733.34788037503,34468.93,758.0,16.9
Mexico,2000,Sorghum,30762,76964.69307632848,34468.93,758.0,21.12
Mexico,2001,Sorghum,33800,80545.1215355362,31373.3,758.0,15.98
Mexico,2001,Sorghum,33800,75257.30395634267,31373.3,758.0,21.23
Mexico,2001,Sorghum,33800,75505.85823962634,31373.3,758.0,25.11
Mexico,2001,Sorghum,33800,75816.65604387005,31373.3,758.0,20.15
Mexico,2001,Sorghum,33800,74941.58863070555,31373.3,758.0,22.6
Mexico,2001,Sorghum,33800,76432.53882020242,31373.3,758.0,19.32
Mexico,2001,Sorghum,33800,79929.91647114474,31373.3,758.0,16.37
Mexico,2001,Sorghum,33800,75257.30395634267,31373.3,758.0,21.23
Mexico,2002,Sorghum,29859,72092.33477659979,16189.88,758.0,16.37
Mexico,2002,Sorghum,29859,66841.65723534567,16189.88,758.0,21.5
Mexico,2002,Sorghum,29859,66831.96832853042,16189.88,758.0,25.07
Mexico,2002,Sorghum,29859,67792.78390649735,16189.88,758.0,19.93
Mexico,2002,Sorghum,29859,66521.52045258123,16189.88,758.0,22.59
Mexico,2002,Sorghum,29859,68048.96851842995,16189.88,758.0,19.62
Mexico,2002,Sorghum,29859,72092.33477659979,16189.88,758.0,16.37
Mexico,2002,Sorghum,29859,66841.65723534567,16189.88,758.0,21.5
Mexico,2004,Sorghum,38223,77671.88261583964,26433.14,758.0,16.2
Mexico,2004,Sorghum,38223,72577.83817909916,26433.14,758.0,21.24
Mexico,2004,Sorghum,38223,72623.59343922362,26433.14,758.0,24.92
Mexico,2004,Sorghum,38223,73343.1364195434,26433.14,758.0,19.91
Mexico,2004,Sorghum,38223,72272.16845375935,26433.14,758.0,22.26
Mexico,2004,Sorghum,38223,73613.5233629673,26433.14,758.0,19.56
Mexico,2004,Sorghum,38223,76694.6059566542,26433.14,758.0,16.84
Mexico,2004,Sorghum,38223,72577.83817909916,26433.14,758.0,21.24
Mexico,2005,Sorghum,34544,89662.64456618133,51741.99,758.0,16.7
Mexico,2005,Sorghum,34544,86006.30887523478,51741.99,758.0,21.42
Mexico,2005,Sorghum,34544,86834.82085828314,51741.99,758.0,25.18
Mexico,2005,Sorghum,34544,86507.56397222205,51741.99,758.0,20.09
Mexico,2005,Sorghum,34544,85943.109255157,51741.99,758.0,22.95
Mexico,2005,Sorghum,34544,86660.01101771356,51741.99,758.0,19.82
Mexico,2005,Sorghum,34544,89363.30435660009,51741.99,758.0,16.93
Mexico,2005,Sorghum,34544,86006.30887523478,51741.99,758.0,21.42
Mexico,2006,Sorghum,34481,89696.38212484271,50891.95,758.0,16.37
Mexico,2006,Sorghum,34481,85545.03113340402,50891.95,758.0,21.5
Mexico,2006,Sorghum,34481,86486.09951985146,50891.95,758.0,25.35
Mexico,2006,Sorghum,34481,85962.75801806331,50891.95,758.0,20.3
Mexico,2006,Sorghum,34481,85558.60554890969,50891.95,758.0,23.33
Mexico,2006,Sorghum,34481,86408.78409652035,50891.95,758.0,19.53
Mexico,2006,Sorghum,34481,88569.56849325213,50891.95,758.0,17.23
Mexico,2006,Sorghum,34481,85545.03113340402,50891.95,758.0,21.5
Mexico,2007,Sorghum,34947,96287.13424336015,64501.28,758.0,16.38
Mexico,2007,Sorghum,34947,92601.30205294042,64501.28,758.0,21.35
Mexico,2007,Sorghum,34947,93504.01793355525,64501.28,758.0,24.88
Mexico,2007,Sorghum,34947,92951.66586577611,64501.28,758.0,20.17
Mexico,2007,Sorghum,34947,92550.60880989744,64501.28,758.0,22.18
Mexico,2007,Sorghum,34947,93182.21043708993,64501.28,758.0,19.7
Mexico,2007,Sorghum,34947,95751.42929043093,64501.28,758.0,16.8
Mexico,2007,Sorghum,34947,92601.30205294042,64501.28,758.0,21.35
Mexico,2008,Sorghum,35965,95174.60044387329,61732.11,758.0,16.22
Mexico,2008,Sorghum,35965,91256.79090461854,61732.11,758.0,21.02
Mexico,2008,Sorghum,35965,92263.9506049492,61732.11,758.0,25.22
Mexico,2008,Sorghum,35965,91454.78402287015,61732.11,758.0,20.41
Mexico,2008,Sorghum,35965,91160.12971781474,61732.11,758.0,22.68
Mexico,2008,Sorghum,35965,91943.22626637551,61732.11,758.0,19.45
Mexico,2008,Sorghum,35965,93923.97833090853,61732.11,758.0,17.21
Mexico,2008,Sorghum,35965,91256.79090461854,61732.11,758.0,21.02
Mexico,2009,Sorghum,36131,94582.83272330118,61690.08,758.0,16.65
Mexico,2009,Sorghum,36131,91112.17931619775,61690.08,758.0,21.76
Mexico,2009,Sorghum,36131,92636.91842584516,61690.08,758.0,25.72
Mexico,2009,Sorghum,36131,91470.12158629102,61690.08,758.0,20.32
Mexico,2009,Sorghum,36131,91248.70158698325,61690.08,758.0,23.23
Mexico,2009,Sorghum,36131,91713.58193949983,61690.08,758.0,19.81
Mexico,2009,Sorghum,36131,94113.8441002648,61690.08,758.0,17.03
Mexico,2009,Sorghum,36131,91112.17931619775,61690.08,758.0,21.76
Mexico,2010,Sorghum,39246,96469.65721854373,63402.29,758.0,15.87
Mexico,2010,Sorghum,39246,92138.60711993174,63402.29,758.0,20.9
Mexico,2010,Sorghum,39246,93028.34839892574,63402.29,758.0,25.04
Mexico,2010,Sorghum,39246,92677.53766281287,63402.29,758.0,19.62
Mexico,2010,Sorghum,39246,91982.78422140838,63402.29,758.0,21.99
Mexico,2010,Sorghum,39246,92821.39075504254,63402.29,758.0,19.38
Mexico,2010,Sorghum,39246,96017.27669982551,63402.29,758.0,16.19
Mexico,2010,Sorghum,39246,92138.60711993174,63402.29,758.0,20.9
Mexico,2011,Sorghum,37202,96651.4135273308,65961.1,758.0,16.64
Mexico,2011,Sorghum,37202,93319.35232473747,65961.1,758.0,21.55
Mexico,2011,Sorghum,37202,94569.43311561894,65961.1,758.0,25.28
Mexico,2011,Sorghum,37202,94010.9819651984,65961.1,758.0,19.52
Mexico,2011,Sorghum,37202,93583.65965747759,65961.1,758.0,23.55
Mexico,2011,Sorghum,37202,93842.80090517004,65961.1,758.0,19.83
Mexico,2011,Sorghum,37202,97145.15774698638,65961.1,758.0,16.26
Mexico,2011,Sorghum,37202,93319.35232473747,65961.1,758.0,21.55
Mexico,2012,Sorghum,38295,96226.43395109962,64512.22,758.0,16.43
Mexico,2012,Sorghum,38295,92583.34283227504,64512.22,758.0,21.52
Mexico,2012,Sorghum,38295,93970.32773291861,64512.22,758.0,25.5
Mexico,2012,Sorghum,38295,92788.34481154649,64512.22,758.0,20.61
Mexico,2012,Sorghum,38295,92808.70588620736,64512.22,758.0,23.5
Mexico,2012,Sorghum,38295,93182.23187694332,64512.22,758.0,19.71
Mexico,2012,Sorghum,38295,95285.01661766402,64512.22,758.0,17.2
Mexico,2012,Sorghum,38295,92583.34283227504,64512.22,758.0,21.52
Mexico,2013,Sorghum,37350,92891.90806913024,59920.18,758.0,17.34
Mexico,2013,Sorghum,37350,90182.19616494823,59920.18,758.0,22.19
Mexico,2013,Sorghum,37350,91394.14733543228,59920.18,758.0,25.36
Mexico,2013,Sorghum,37350,90191.55221647436,59920.18,758.0,21.86
Mexico,2013,Sorghum,37350,90672.27146257341,59920.18,758.0,24.19
Mexico,2013,Sorghum,37350,90519.39646696195,59920.18,758.0,20.45
Mexico,2013,Sorghum,37350,93075.35593966748,59920.18,758.0,17.18
Mexico,2013,Sorghum,37350,90182.19616494823,59920.18,758.0,22.19
Mexico,1990,Soybeans,20145,82077.7666739178,34468.93,758.0,16.0
Mexico,1990,Soybeans,20145,76842.97274683333,34468.93,758.0,21.46
Mexico,1990,Soybeans,20145,77084.78583728195,34468.93,758.0,24.79
Mexico,1990,Soybeans,20145,77818.05042549732,34468.93,758.0,19.63
Mexico,1990,Soybeans,20145,76631.40642492553,34468.93,758.0,22.63
Mexico,1990,Soybeans,20145,78102.37548307564,34468.93,758.0,19.27
Mexico,1990,Soybeans,20145,81030.04383385416,34468.93,758.0,16.69
Mexico,1990,Soybeans,20145,76842.97274683333,34468.93,758.0,21.46
Mexico,1991,Soybeans,21218,81426.71660734623,34468.93,758.0,16.42
Mexico,1991,Soybeans,21218,76933.61244177955,34468.93,758.0,21.2
Mexico,1991,Soybeans,21218,76944.661250442,34468.93,758.0,24.46
Mexico,1991,Soybeans,21218,78028.44299100788,34468.93,758.0,19.36
Mexico,1991,Soybeans,21218,76639.05017339205,34468.93,758.0,22.5
Mexico,1991,Soybeans,21218,77773.61974459905,34468.93,758.0,19.69
Mexico,1991,Soybeans,21218,81871.82766752188,34468.93,758.0,16.13
Mexico,1991,Soybeans,21218,76933.61244177955,34468.93,758.0,21.2
Mexico,1992,Soybeans,18388,82551.4604115086,34468.93,758.0,15.71
Mexico,1992,Soybeans,18388,77014.13005548343,34468.93,758.0,21.0
Mexico,1992,Soybeans,18388,77122.60400477808,34468.93,758.0,24.87
Mexico,1992,Soybeans,18388,77577.44680882225,34468.93,758.0,19.97
Mexico,1992,Soybeans,18388,76721.4713867961,34468.93,758.0,21.92
Mexico,1992,Soybeans,18388,78212.52262641028,34468.93,758.0,19.14
Mexico,1992,Soybeans,18388,80158.1180414147,34468.93,758.0,17.33
Mexico,1992,Soybeans,18388,77014.13005548343,34468.93,758.0,21.0
Mexico,1993,Soybeans,20927,81716.11174007671,34468.93,758.0,16.23
Mexico,1993,Soybeans,20927,76997.27559212092,34468.93,758.0,21.04
Mexico,1993,Soybeans,20927,77066.4399590002,34468.93,758.0,24.75
Mexico,1993,Soybeans,20927,77744.46862855545,34468.93,758.0,19.73
Mexico,1993,Soybeans,20927,76685.77684974311,34468.93,758.0,22.11
Mexico,1993,Soybeans,20927,77870.95396357517,34468.93,758.0,19.56
Mexico,1993,Soybeans,20927,80789.06352091284,34468.93,758.0,16.86
Mexico,1993,Soybeans,20927,76997.27559212092,34468.93,758.0,21.04
Mexico,1994,Soybeans,18114,81426.71660734623,34468.93,758.0,16.42
Mexico,1994,Soybeans,18114,76842.97274683333,34468.93,758.0,21.46
Mexico,1994,Soybeans,18114,77213.18613494084,34468.93,758.0,25.05
Mexico,1994,Soybeans,18114,77744.46862855545,34468.93,758.0,19.73
Mexico,1994,Soybeans,18114,76627.39088706188,34468.93,758.0,22.83
Mexico,1994,Soybeans,18114,77701.44596132296,34468.93,758.0,19.79
Mexico,1994,Soybeans,18114,81381.79704653654,34468.93,758.0,16.45
Mexico,1994,Soybeans,18114,76842.97274683333,34468.93,758.0,21.46
Mexico,1995,Soybeans,14121,81044.43034842999,34468.93,758.0,16.68
Mexico,1995,Soybeans,14121,76830.43619204585,34468.93,758.0,21.5
Mexico,1995,Soybeans,14121,77192.39969963844,34468.93,758.0,25.01
Mexico,1995,Soybeans,14121,77317.68373996842,34468.93,758.0,20.39
Mexico,1995,Soybeans,14121,76627.44305401287,34468.93,758.0,22.79
Mexico,1995,Soybeans,14121,77645.396551101,34468.93,758.0,19.87
Mexico,1995,Soybeans,14121,80803.05109828337,34468.93,758.0,16.85
Mexico,1995,Soybeans,14121,76830.43619204585,34468.93,758.0,21.5
Mexico,1996,Soybeans,11429,81950.56563978556,34468.93,758.0,16.08
Mexico,1996,Soybeans,11429,76980.79659906926,34468.93,758.0,21.08
Mexico,1996,Soybeans,11429,77218.44141100251,34468.93,758.0,25.06
Mexico,1996,Soybeans,11429,77108.77604792443,34468.93,758.0,20.79
Mexico,1996,Soybeans,11429,76628.41296409251,34468.93,758.0,22.91
Mexico,1996,Soybeans,11429,78102.37548307564,34468.93,758.0,19.27
Mexico,1996,Soybeans,11429,80327.44869250058,34468.93,758.0,17.2
Mexico,1996,Soybeans,11429,76980.79659906926,34468.93,758.0,21.08
Mexico,1997,Soybeans,15057,81685.25015732083,34468.93,758.0,16.25
Mexico,1997,Soybeans,15057,77018.40233856015,34468.93,758.0,20.99
Mexico,1997,Soybeans,15057,77300.08657925927,34468.93,758.0,25.21
Mexico,1997,Soybeans,15057,77340.63959588262,34468.93,758.0,20.35
Mexico,1997,Soybeans,15057,76725.7215112689,34468.93,758.0,21.9
Mexico,1997,Soybeans,15057,77803.1463309535,34468.93,758.0,19.65
Mexico,1997,Soybeans,15057,79992.7532954874,34468.93,758.0,17.46
Mexico,1997,Soybeans,15057,77018.40233856015,34468.93,758.0,20.99
Mexico,1998,Soybeans,15978,80500.74524874505,34468.93,758.0,17.07
Mexico,1998,Soybeans,15978,76869.17226734094,34468.93,758.0,21.38
Mexico,1998,Soybeans,15978,77261.32842769545,34468.93,758.0,25.14
Mexico,1998,Soybeans,15978,78264.6973824703,34468.93,758.0,19.08
Mexico,1998,Soybeans,15978,76701.4207599032,34468.93,758.0,23.61
Mexico,1998,Soybeans,15978,77363.97092210769,34468.93,758.0,20.31
Mexico,1998,Soybeans,15978,81747.06719041031,34468.93,758.0,16.21
Mexico,1998,Soybeans,15978,76869.17226734094,34468.93,758.0,21.38
Mexico,1999,Soybeans,16366,81934.77111154396,34468.93,758.0,16.09
Mexico,1999,Soybeans,16366,77076.07750595038,34468.93,758.0,20.86
Mexico,1999,Soybeans,16366,77202.74598350078,34468.93,758.0,25.03
Mexico,1999,Soybeans,16366,77737.23951678062,34468.93,758.0,19.74
Mexico,1999,Soybeans,16366,76658.41910765436,34468.93,758.0,23.33
Mexico,1999,Soybeans,16366,78102.37548307564,34468.93,758.0,19.27
Mexico,1999,Soybeans,16366,81793.67636761891,34468.93,758.0,16.18
Mexico,1999,Soybeans,16366,77076.07750595038,34468.93,758.0,20.86
Mexico,2000,Soybeans,14623,81903.25245574406,34468.93,758.0,16.11
Mexico,2000,Soybeans,14623,76964.69307632848,34468.93,758.0,21.12
Mexico,2000,Soybeans,14623,77272.28485081294,34468.93,758.0,25.16
Mexico,2000,Soybeans,14623,77436.21772264813,34468.93,758.0,20.19
Mexico,2000,Soybeans,14623,76634.96276188425,34468.93,758.0,23.07
Mexico,2000,Soybeans,14623,78085.7817721329,34468.93,758.0,19.29
Mexico,2000,Soybeans,14623,80733.34788037503,34468.93,758.0,16.9
Mexico,2000,Soybeans,14623,76964.69307632848,34468.93,758.0,21.12
Mexico,2001,Soybeans,16503,80545.1215355362,31373.3,758.0,15.98
Mexico,2001,Soybeans,16503,75257.30395634267,31373.3,758.0,21.23
Mexico,2001,Soybeans,16503,75505.85823962634,31373.3,758.0,25.11
Mexico,2001,Soybeans,16503,75816.65604387005,31373.3,758.0,20.15
Mexico,2001,Soybeans,16503,74941.58863070555,31373.3,758.0,22.6
Mexico,2001,Soybeans,16503,76432.53882020242,31373.3,758.0,19.32
Mexico,2001,Soybeans,16503,79929.91647114474,31373.3,758.0,16.37
Mexico,2001,Soybeans,16503,75257.30395634267,31373.3,758.0,21.23
Mexico,2002,Soybeans,15318,72092.33477659979,16189.88,758.0,16.37
Mexico,2002,Soybeans,15318,66841.65723534567,16189.88,758.0,21.5
Mexico,2002,Soybeans,15318,66831.96832853042,16189.88,758.0,25.07
Mexico,2002,Soybeans,15318,67792.78390649735,16189.88,758.0,19.93
Mexico,2002,Soybeans,15318,66521.52045258123,16189.88,758.0,22.59
Mexico,2002,Soybeans,15318,68048.96851842995,16189.88,758.0,19.62
Mexico,2002,Soybeans,15318,72092.33477659979,16189.88,758.0,16.37
Mexico,2002,Soybeans,15318,66841.65723534567,16189.88,758.0,21.5
Mexico,2004,Soybeans,15010,77671.88261583964,26433.14,758.0,16.2
Mexico,2004,Soybeans,15010,72577.83817909916,26433.14,758.0,21.24
Mexico,2004,Soybeans,15010,72623.59343922362,26433.14,758.0,24.92
Mexico,2004,Soybeans,15010,73343.1364195434,26433.14,758.0,19.91
Mexico,2004,Soybeans,15010,72272.16845375935,26433.14,758.0,22.26
Mexico,2004,Soybeans,15010,73613.5233629673,26433.14,758.0,19.56
Mexico,2004,Soybeans,15010,76694.6059566542,26433.14,758.0,16.84
Mexico,2004,Soybeans,15010,72577.83817909916,26433.14,758.0,21.24
Mexico,2005,Soybeans,19450,89662.64456618133,51741.99,758.0,16.7
Mexico,2005,Soybeans,19450,86006.30887523478,51741.99,758.0,21.42
Mexico,2005,Soybeans,19450,86834.82085828314,51741.99,758.0,25.18
Mexico,2005,Soybeans,19450,86507.56397222205,51741.99,758.0,20.09
Mexico,2005,Soybeans,19450,85943.109255157,51741.99,758.0,22.95
Mexico,2005,Soybeans,19450,86660.01101771356,51741.99,758.0,19.82
Mexico,2005,Soybeans,19450,89363.30435660009,51741.99,758.0,16.93
Mexico,2005,Soybeans,19450,86006.30887523478,51741.99,758.0,21.42
Mexico,2006,Soybeans,14962,89696.38212484271,50891.95,758.0,16.37
Mexico,2006,Soybeans,14962,85545.03113340402,50891.95,758.0,21.5
Mexico,2006,Soybeans,14962,86486.09951985146,50891.95,758.0,25.35
Mexico,2006,Soybeans,14962,85962.75801806331,50891.95,758.0,20.3
Mexico,2006,Soybeans,14962,85558.60554890969,50891.95,758.0,23.33
Mexico,2006,Soybeans,14962,86408.78409652035,50891.95,758.0,19.53
