source,sport,name,metric,value,z_score,is_outlier,temporal_context,is_peak_event,is_physique_shift
Olympic,Cycling,Rbert Nagy,Height,165.0,-1.63,True,,False,True
Olympic,Cycling,Rbert Nagy,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Yukari Nakagome,Height,157.0,-2.84,True,,False,False
Olympic,Cycling,Ramnas Navardauskas,Height,190.0,2.14,True,structural_break_2012,True,True
Olympic,Cycling,Ramnas Navardauskas,Height,190.0,2.14,True,structural_break_2012,True,True
Olympic,Cycling,Ramnas Navardauskas,Height,190.0,2.14,True,,True,False
Olympic,Cycling,George Whiteson Nayeja,Height,163.0,-1.93,True,,False,True
Olympic,Cycling,George Whiteson Nayeja,Height,163.0,-1.93,True,,False,True
Olympic,Cycling,George Whiteson Nayeja,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,George Whiteson Nayeja,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Amber L. Neben (Parkinson-),Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Amber L. Neben (Parkinson-),Height,163.0,-1.93,True,structural_break_2012,False,True
Olympic,Cycling,Amber L. Neben (Parkinson-),Height,163.0,-1.93,True,structural_break_2012,False,True
Olympic,Cycling,Jrme Neuville,Height,192.0,2.44,True,,True,False
Olympic,Cycling,Jrme Neuville,Height,192.0,2.44,True,,True,False
Olympic,Cycling,Jrme Neuville,Height,192.0,2.44,True,,True,False
Olympic,Cycling,Jrme Neuville,Height,192.0,2.44,True,,True,False
Olympic,Cycling,Nguyn Vn Khoi,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Nguyn Vn Khoi,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Nguyn Vn Ngan,Height,160.0,-2.38,True,,False,False
Olympic,Cycling,Nguyn Vn Ngan,Height,160.0,-2.38,True,,False,False
Olympic,Cycling,Mathias Mller Nielsen,Height,190.0,2.14,True,structural_break_2012,True,True
Olympic,Cycling,Peter Meinert Nielsen,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Adrien Niyonshuti,Height,165.0,-1.63,True,structural_break_2012,False,True
Olympic,Cycling,Adrien Niyonshuti,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,No Yeom-Ju,Height,158.0,-2.69,True,,False,False
Olympic,Cycling,Chanpeng Nontasin,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Daniel Novikov,Height,190.0,2.14,True,,True,False
Olympic,Cycling,Norberto Oconer,Height,150.0,-3.89,True,,False,False
Olympic,Cycling,Norberto Oconer,Height,150.0,-3.89,True,,False,False
Olympic,Cycling,Terumi Ogura,Height,154.0,-3.29,True,,False,False
Olympic,Cycling,Miho Oki,Height,155.0,-3.14,True,,False,False
Olympic,Cycling,Miho Oki,Height,155.0,-3.14,True,,False,False
Olympic,Cycling,Miho Oki,Height,155.0,-3.14,True,,False,False
Olympic,Cycling,Shelley Olds (-Evans-),Height,157.0,-2.84,True,structural_break_2012,False,True
Olympic,Cycling,Daniel A. Olivares,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Daniel A. Olivares,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Flvia Maria de Oliveira Paparella,Height,156.0,-2.99,True,,False,False
Olympic,Cycling,Masashi Omiya,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Masashi Omiya,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Masashi Omiya,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Wim Omloop,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Tetsuo Osawa,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Tetsuo Osawa,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Tetsuo Osawa,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Tetsuo Osawa,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Elisabeth Osl,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Elisabeth Osl,Height,165.0,-1.63,True,structural_break_2012,False,True
Olympic,Cycling,Sayuri Osuga,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Tarja Owens,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Jos Joaquim Pacheco,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Jos Joaquim Pacheco,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Cornelio Agaid Padilla,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Cornelio Agaid Padilla,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Pavel Padrnos,Height,190.0,2.14,True,,True,False
Olympic,Cycling,Pavel Padrnos,Height,190.0,2.14,True,,True,False
Olympic,Cycling,Pavel Padrnos,Height,190.0,2.14,True,,True,False
Olympic,Cycling,Edgardo Pagarigan,Height,163.0,-1.93,True,,False,True
Olympic,Cycling,Mariana Pajn Londoo,Height,158.0,-2.69,True,structural_break_2012,False,True
Olympic,Cycling,Mariana Pajn Londoo,Height,158.0,-2.69,True,,False,False
Olympic,Cycling,"Anthony E. ""Tony"" Palmer",Height,188.0,1.84,True,,False,False
Olympic,Cycling,Olaf Paltian,Height,192.0,2.44,True,,True,False
Olympic,Cycling,"Constance Anne ""Connie"" Paraskevin-Young",Height,160.0,-2.38,True,,False,False
Olympic,Cycling,"Constance Anne ""Connie"" Paraskevin-Young",Height,160.0,-2.38,True,,False,False
Olympic,Cycling,"Constance Anne ""Connie"" Paraskevin-Young",Height,160.0,-2.38,True,,False,True
Olympic,Cycling,Janelle Louise Parks (-Graham),Height,162.0,-2.08,True,,False,True
Olympic,Cycling,Gema Pascual Torrecilla,Height,162.0,-2.08,True,,False,False
Olympic,Cycling,"Andrew Sherwood ""Andy"" Paulin",Height,195.0,2.89,True,,True,False
Olympic,Cycling,Viola Paulitz,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Viola Paulitz,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Jure Pavli,Height,191.0,2.29,True,,True,True
Olympic,Cycling,Peder Pedersen,Height,190.0,2.14,True,,True,False
Olympic,Cycling,Peder Pedersen,Height,190.0,2.14,True,structural_break_1968,True,True
Olympic,Cycling,Peder Pedersen,Height,190.0,2.14,True,structural_break_1968,True,True
Olympic,Cycling,Peder Pedersen,Height,190.0,2.14,True,,True,False
Olympic,Cycling,"Leopoldus Eduardus Theoduris ""Leo"" Peelen",Height,195.0,2.89,True,,True,False
Olympic,Cycling,"Leopoldus Eduardus Theoduris ""Leo"" Peelen",Height,195.0,2.89,True,,True,False
Olympic,Cycling,"Victoria Louise ""Vicki"" Pendleton (-Gardner)",Height,165.0,-1.63,True,,False,False
Olympic,Cycling,"Victoria Louise ""Vicki"" Pendleton (-Gardner)",Height,165.0,-1.63,True,,False,False
Olympic,Cycling,"Victoria Louise ""Vicki"" Pendleton (-Gardner)",Height,165.0,-1.63,True,,False,False
Olympic,Cycling,"Victoria Louise ""Vicki"" Pendleton (-Gardner)",Height,165.0,-1.63,True,structural_break_2012,False,True
Olympic,Cycling,"Victoria Louise ""Vicki"" Pendleton (-Gardner)",Height,165.0,-1.63,True,structural_break_2012,False,True
Olympic,Cycling,"Victoria Louise ""Vicki"" Pendleton (-Gardner)",Height,165.0,-1.63,True,structural_break_2012,False,True
Olympic,Cycling,Juan Peralta Gascon,Height,194.0,2.74,True,structural_break_2012,True,True
Olympic,Cycling,Juan Peralta Gascon,Height,194.0,2.74,True,,True,False
Olympic,Cycling,Jorge Antonio Prez Castro,Height,160.0,-2.38,True,,False,False
Olympic,Cycling,Gsta Artur Roland Pettersson,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Gsta Artur Roland Pettersson,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Gsta Artur Roland Pettersson,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Gsta Artur Roland Pettersson,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Gsta Artur Roland Pettersson,Height,189.0,1.99,True,structural_break_1968,True,True
Olympic,Cycling,Gsta Artur Roland Pettersson,Height,189.0,1.99,True,structural_break_1968,True,True
Olympic,Cycling,Gsta Artur Roland Pettersson,Height,189.0,1.99,True,structural_break_1968,True,True
Olympic,Cycling,Gsta Artur Roland Pettersson,Height,189.0,1.99,True,structural_break_1968,True,True
Olympic,Cycling,Sture Helge Vilhelm Pettersson (-Fglum),Height,188.0,1.84,True,,False,False
Olympic,Cycling,Sture Helge Vilhelm Pettersson (-Fglum),Height,188.0,1.84,True,,False,False
Olympic,Cycling,Sture Helge Vilhelm Pettersson (-Fglum),Height,188.0,1.84,True,structural_break_1968,False,True
Olympic,Cycling,Sture Helge Vilhelm Pettersson (-Fglum),Height,188.0,1.84,True,structural_break_1968,False,True
Olympic,Cycling,Taylor Phinney,Height,196.0,3.04,True,,True,False
Olympic,Cycling,Taylor Phinney,Height,196.0,3.04,True,structural_break_2012,True,True
Olympic,Cycling,Taylor Phinney,Height,196.0,3.04,True,structural_break_2012,True,True
Olympic,Cycling,Taylor Phinney,Height,196.0,3.04,True,,True,False
Olympic,Cycling,Taylor Phinney,Height,196.0,3.04,True,,True,False
Olympic,Cycling,Amy Pieters,Height,164.0,-1.78,True,structural_break_2012,False,True
Olympic,Cycling,Peter Pieters,Height,191.0,2.29,True,,True,True
Olympic,Cycling,Peter Pieters,Height,191.0,2.29,True,,True,True
Olympic,Cycling,Daria Pikulik,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Daria Pikulik,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Stephanie Pohl,Height,160.0,-2.38,True,,False,False
Olympic,Cycling,Jolanta Polikeviit,Height,165.0,-1.63,True,,False,True
Olympic,Cycling,Jolanta Polikeviit,Height,165.0,-1.63,True,,False,True
Olympic,Cycling,Jolanta Polikeviit,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Jolanta Polikeviit,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Emma Jane Pooley,Height,157.0,-2.84,True,,False,False
Olympic,Cycling,Emma Jane Pooley,Height,157.0,-2.84,True,,False,False
Olympic,Cycling,Emma Jane Pooley,Height,157.0,-2.84,True,structural_break_2012,False,True
Olympic,Cycling,Emma Jane Pooley,Height,157.0,-2.84,True,structural_break_2012,False,True
Olympic,Cycling,Emma Jane Pooley,Height,157.0,-2.84,True,,False,False
Olympic,Cycling,Emma Jane Pooley,Height,157.0,-2.84,True,,False,False
Olympic,Cycling,Oksana Vladimirovna Popko,Height,162.0,-2.08,True,structural_break_2012,False,True
Olympic,Cycling,Iryna Olehivna Popova,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Alise Rose Post,Height,158.0,-2.69,True,structural_break_2012,False,True
Olympic,Cycling,Alise Rose Post,Height,158.0,-2.69,True,,False,False
Olympic,Cycling,Georg Preidler,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Georg Preidler,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Marie-Hlne Prmont,Height,160.0,-2.38,True,,False,False
Olympic,Cycling,Marie-Hlne Prmont,Height,160.0,-2.38,True,,False,False
Olympic,Cycling,Rubn David Priede,Height,190.0,2.14,True,,True,False
Olympic,Cycling,Nadja Pries,Height,161.0,-2.23,True,,False,False
Olympic,Cycling,Jos Prieto,Height,161.0,-2.23,True,,False,False
Olympic,Cycling,Marie Purvis (-Morgan),Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Marie Purvis (-Morgan),Height,165.0,-1.63,True,,False,True
Olympic,Cycling,Abdul Bahar-ud-Din Rahum,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Abdul Bahar-ud-Din Rahum,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Fiona Louise Ramage (-Carswell),Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Fiona Louise Ramage (-Carswell),Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Chrissy Redden,Height,159.0,-2.53,True,,False,False
Olympic,Cycling,Ren Chengyuan,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Ret Chhon,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Walter Richard (-Rieder),Height,194.0,2.74,True,structural_break_1968,True,True
Olympic,Cycling,"Michael Basil ""Mike"" Richards",Height,191.0,2.29,True,,True,False
Olympic,Cycling,Phillip Richardson,Height,160.0,-2.38,True,structural_break_1968,False,True
Olympic,Cycling,Aubrey Gordon Richmond,Height,165.0,-1.63,True,,False,True
Olympic,Cycling,Aubrey Gordon Richmond,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Aubrey Gordon Richmond,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Bernardo Rimarim,Height,160.0,-2.38,True,,False,False
Olympic,Cycling,Bernardo Rimarim,Height,160.0,-2.38,True,,False,False
Olympic,Cycling,Abelardo Ros Osorio,Height,161.0,-2.23,True,,False,False
Olympic,Cycling,Salvador Rios,Height,165.0,-1.63,True,,False,True
Olympic,Cycling,Jenny Rissveds,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Genevive Robic-Brunet,Height,162.0,-2.08,True,,False,True
Olympic,Cycling,Genevive Robic-Brunet,Height,162.0,-2.08,True,,False,False
Olympic,Cycling,"Donald ""Donny"" Robinson",Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Alberto Dumas Rodrguez Baglietto,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Alberto Dumas Rodrguez Baglietto,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Carolina Rodrguez Gutirrez,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Nelson Rodrguez Serna,Height,160.0,-2.38,True,,False,False
Olympic,Cycling,David Joo Serralheiro Rosa,Height,165.0,-1.63,True,structural_break_2012,False,True
Olympic,Cycling,David Joo Serralheiro Rosa,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Juan Carlos Rosero Garca,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,"James Joseph ""Jim"" Rossi",Height,190.0,2.14,True,,True,False
Olympic,Cycling,"James Joseph ""Jim"" Rossi",Height,190.0,2.14,True,,True,False
Olympic,Cycling,Christa Rothenburger-Luding,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Roberto Roxas,Height,163.0,-1.93,True,structural_break_1968,False,True
Olympic,Cycling,Julio Alberto Rubiano Pachn,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Thorsten Rund,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Emil Rusu,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Emil Rusu,Height,188.0,1.84,True,structural_break_1968,False,True
Olympic,Cycling,Emil Rusu,Height,188.0,1.84,True,structural_break_1968,False,True
Olympic,Cycling,Natalia Rutkowska,Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Omar Haji Saad,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Omar Haji Saad,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Kamsari Salam,Height,157.0,-2.84,True,,False,False
Olympic,Cycling,Erika Salume,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Erika Salume,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Erika Salume,Height,165.0,-1.63,True,,False,True
Olympic,Cycling,Ana Cristina Sanabria Snchez,Height,156.0,-2.99,True,,False,False
Olympic,Cycling,Clara Snchez,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Clara Snchez,Height,165.0,-1.63,True,structural_break_2012,False,True
Olympic,Cycling,Clara Snchez,Height,165.0,-1.63,True,structural_break_2012,False,True
Olympic,Cycling,Anna Sanchis Chafer,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Pramote Sangskulrote,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Ane Santesteban Gonzlez,Height,160.0,-2.38,True,,False,False
Olympic,Cycling,Erik Johan Sb,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Morten Sther,Height,191.0,2.29,True,,True,True
Olympic,Cycling,Morten Sther,Height,191.0,2.29,True,,True,True
Olympic,Cycling,Monika Schachl,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Michael Schr,Height,198.0,3.34,True,structural_break_2012,True,True
Olympic,Cycling,"Pieter Otto ""Peter"" Schep",Height,188.0,1.84,True,,False,True
Olympic,Cycling,"Pieter Otto ""Peter"" Schep",Height,188.0,1.84,True,,False,False
Olympic,Cycling,"Pieter Otto ""Peter"" Schep",Height,188.0,1.84,True,,False,False
Olympic,Cycling,"Pieter Otto ""Peter"" Schep",Height,188.0,1.84,True,,False,False
Olympic,Cycling,"Pieter Otto ""Peter"" Schep",Height,188.0,1.84,True,,False,False
Olympic,Cycling,"Pieter Otto ""Peter"" Schep",Height,188.0,1.84,True,,False,False
Olympic,Cycling,Maurice Auguste Schills,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Maurice Auguste Schills,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Maurice Auguste Schills,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Maurice Auguste Schills,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Maurice Auguste Schills,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Fredy Schmidtke,Height,192.0,2.44,True,,True,True
Olympic,Cycling,Fredy Schmidtke,Height,192.0,2.44,True,,True,True
Olympic,Cycling,Anriette Schoeman,Height,158.0,-2.69,True,,False,False
Olympic,Cycling,"Maximillian Baptist ""Max"" Sciandri",Height,188.0,1.84,True,,False,True
Olympic,Cycling,"Maximillian Baptist ""Max"" Sciandri",Height,188.0,1.84,True,,False,False
Olympic,Cycling,Michel Scob,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Michel Scob,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Luisa Seghezzi,Height,153.0,-3.44,True,,False,True
Olympic,Cycling,Natsue Seki,Height,157.0,-2.84,True,,False,False
Olympic,Cycling,Jesse Harold Sergent,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Jesse Harold Sergent,Height,188.0,1.84,True,structural_break_2012,False,True
Olympic,Cycling,Aleksandr Sergeyevich Serov,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Aleksandr Sergeyevich Serov,Height,189.0,1.99,True,,True,False
Olympic,Cycling,Aleksandr Sergeyevich Serov,Height,189.0,1.99,True,structural_break_2012,True,True
Olympic,Cycling,Kathleen Ann Shannon (-Bazzano),Height,158.0,-2.69,True,,False,False
Olympic,Cycling,Kathleen Ann Shannon (-Bazzano),Height,158.0,-2.69,True,,False,False
Olympic,Cycling,Tatyana Valeryevna Sharakova,Height,160.0,-2.38,True,structural_break_2012,False,True
Olympic,Cycling,Tatyana Valeryevna Sharakova,Height,160.0,-2.38,True,structural_break_2012,False,True
Olympic,Cycling,Tatyana Valeryevna Sharakova,Height,160.0,-2.38,True,,False,False
Olympic,Cycling,Racquel Sheath,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Shi Qinglan,Height,163.0,-1.93,True,structural_break_2012,False,True
Olympic,Cycling,Darya Mikhaylovna Shmelyova,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Darya Mikhaylovna Shmelyova,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Darya Mikhaylovna Shmelyova,Height,164.0,-1.78,True,,False,False
Olympic,Cycling,Liubov Valerivna Shulika,Height,162.0,-2.08,True,structural_break_2012,False,True
Olympic,Cycling,Liubov Valerivna Shulika,Height,162.0,-2.08,True,structural_break_2012,False,True
Olympic,Cycling,Liubov Valerivna Shulika,Height,162.0,-2.08,True,structural_break_2012,False,True
Olympic,Cycling,Liubov Valerivna Shulika,Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Nikita Aleksandrovich Shurshin,Height,192.0,2.44,True,,True,False
Olympic,Cycling,Marcel Sieberg,Height,198.0,3.34,True,structural_break_2012,True,True
Olympic,Cycling,Arlenis Sierra Caadilla,Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Juris Silovs,Height,196.0,3.04,True,,True,True
Olympic,Cycling,Clemilda Fernandes Silva,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Clemilda Fernandes Silva,Height,163.0,-1.93,True,structural_break_2012,False,True
Olympic,Cycling,Clemilda Fernandes Silva,Height,163.0,-1.93,True,structural_break_2012,False,True
Olympic,Cycling,Clemilda Fernandes Silva,Height,163.0,-1.93,True,,False,False
Olympic,Cycling,Kvin Ren Michel Sireau,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Kvin Ren Michel Sireau,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Kvin Ren Michel Sireau,Height,188.0,1.84,True,structural_break_2012,False,True
Olympic,Cycling,Jesper Skibby,Height,190.0,2.14,True,,True,True
Olympic,Cycling,Duan kvarenina,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Stanley Smith,Height,136.0,-6.0,True,,False,False
Olympic,Cycling,Gatis Smukulis,Height,188.0,1.84,True,,False,False
Olympic,Cycling,Jos Alberto Sochn Gudiel,Height,162.0,-2.08,True,,False,False
Olympic,Cycling,Curt Joel Sderlund,Height,188.0,1.84,True,structural_break_1968,False,True
Olympic,Cycling,Elina Sofokleous,Height,149.0,-4.04,True,,False,False
Olympic,Cycling,Viktor Alekseyevich Sokolov,Height,192.0,2.44,True,,True,False
Olympic,Cycling,Adrin Francisco Napoleon Solano Snchez,Height,150.0,-3.89,True,structural_break_1968,False,True
Olympic,Cycling,Mikls Somogyi,Height,194.0,2.74,True,,True,False
Olympic,Cycling,Mikls Somogyi,Height,194.0,2.74,True,,True,False
Olympic,Cycling,Mikls Somogyi,Height,194.0,2.74,True,,True,False
Olympic,Cycling,Son Hui-Jeong,Height,165.0,-1.63,True,,False,False
Olympic,Cycling,Son Yak-Seon,Height,158.0,-2.69,True,,False,True
Olympic,Cycling,Ondej Sosenka,Height,200.0,3.65,True,,True,False
Olympic,Cycling,Jos Manuel Jenaro Soto Delgado,Height,164.0,-1.78,True,structural_break_1968,False,True
Olympic,Cycling,Jos Manuel Jenaro Soto Delgado,Height,164.0,-1.78,True,structural_break_1968,False,True
Olympic,Cycling,Fernanda da Silva Souza,Height,161.0,-2.23,True,structural_break_2012,False,True
Olympic,Cycling,Helle Srensen,Height,159.0,-2.53,True,,False,True
Olympic,Cycling,Amanda Spratt,Height,161.0,-2.23,True,structural_break_2012,False,True
Olympic,Cycling,Amanda Spratt,Height,161.0,-2.23,True,,False,False
