Username,gender,Retweet Count,Follower Count,max_jaccard_score
jamesvalencia,unknown,96,7456,0.1333
kimberlysavage,unknown,9,168,0.1176
rowestephen,unknown,43,4750,0.0833
myersbenjamin,unknown,83,4284,0.1304
terrencetorres,unknown,2,4375,0.0909
eruiz,unknown,73,2964,0.0909
hendersonnatalie,unknown,16,9325,0.1
hmann,unknown,47,7153,0.12
rachel15,unknown,46,3490,0.125
amber35,unknown,22,2720,0.125
sburns,unknown,0,4378,0.1176
hoffmanvanessa,unknown,30,4312,0.1
kennethdunn,unknown,23,5955,0.1364
morrowelizabeth,unknown,31,8836,0.125
christopher86,unknown,72,8511,0.0909
cynthia33,unknown,24,7725,0.0741
andrew29,unknown,62,118,0.0833
martinezmelissa,unknown,48,2463,0.1
sandragallagher,unknown,29,4443,0.1
tbanks,unknown,82,3398,0.1538
harveyrebecca,unknown,30,5794,0.1176
hojuan,unknown,12,9442,0.0667
nstark,unknown,10,7608,0.12
howellsylvia,unknown,58,7627,0.1
nschneider,unknown,84,6360,0.087
kellyfox,unknown,85,3373,0.1053
bruce35,unknown,9,1354,0.1333
jaime79,unknown,65,4888,0.1053
kimberly21,unknown,44,2738,0.125
williamhowell,unknown,50,7458,0.1429
lindsayjennings,unknown,14,4908,0.0769
lesliecherry,unknown,57,2739,0.0625
feliciaholmes,unknown,35,9948,0.1176
joshuaolson,unknown,86,8509,0.1111
stuart11,unknown,51,5252,0.0714
xstone,unknown,0,4127,0.1111
anna32,unknown,74,914,0.0909
davidrodriguez,unknown,86,6128,0.1111
james64,unknown,57,2781,0.1
xrice,unknown,71,1055,0.0769
joshuamartin,unknown,90,2847,0.0833
christina26,unknown,52,9191,0.0909
hannahsawyer,unknown,52,5030,0.0833
cbecker,unknown,3,4386,0.0909
oholland,unknown,51,6715,0.0833
christensentammy,unknown,12,6546,0.0952
hillphillip,unknown,79,7166,0.0714
fallen,unknown,76,6876,0.1
scottkenneth,unknown,74,323,0.1111
timothymunoz,unknown,63,1570,0.1111
gonzalezmichelle,unknown,17,8539,0.1111
shenry,unknown,41,9252,0.0909
xpreston,unknown,46,6088,0.1111
steven61,unknown,1,3677,0.1429
laurapowers,unknown,12,5292,0.0952
maxmadden,unknown,40,7275,0.0833
rcole,unknown,14,3337,0.0833
nicholasjordan,unknown,29,3988,0.1111
sparksjay,unknown,4,1660,0.1176
meagan06,unknown,6,5038,0.0952
jmelton,unknown,6,874,0.1
katelynmartin,unknown,67,921,0.1
christinagregory,unknown,18,3262,0.1053
kinggabriel,unknown,41,348,0.1053
petersonkimberly,unknown,46,7546,0.1176
rojaskyle,unknown,92,5328,0.1667
pcoleman,unknown,77,4312,0.0833
briancombs,unknown,81,566,0.1429
rowelindsay,unknown,60,1784,0.087
sdean,unknown,72,6240,0.125
paulkramer,unknown,14,3987,0.1111
sgeorge,unknown,87,2047,0.1
heather00,unknown,88,4980,0.0909
johnsonchristopher,unknown,39,3055,0.1538
howardcharles,unknown,75,8772,0.0833
tsmith,unknown,66,5127,0.125
juan51,unknown,82,3772,0.1
sjefferson,unknown,40,1417,0.1176
qpark,unknown,77,9047,0.1364
michaelmonroe,unknown,91,4669,0.1429
davidcaldwell,unknown,78,2386,0.0833
stacey00,unknown,28,2337,0.1429
holtsandra,unknown,53,7183,0.0833
coopertimothy,unknown,80,8940,0.0833
thompsonmichelle,unknown,89,3401,0.069
linda19,unknown,11,6141,0.1333
natalie18,unknown,42,4668,0.08
pbarker,unknown,12,3815,0.1333
princerobert,unknown,71,5369,0.0625
fordandrew,unknown,11,1029,0.1111
nathan05,unknown,41,9493,0.125
sullivanapril,unknown,67,2938,0.125
anthonyreeves,unknown,2,9783,0.2
lanemark,unknown,49,7430,0.1111
gregorybenson,unknown,23,8028,0.1333
whiteheadrachel,unknown,93,266,0.1
michelle05,unknown,81,3093,0.0625
kimgross,unknown,32,4423,0.1111
catherinemartinez,unknown,8,6198,0.125
bushbrittany,unknown,47,8586,0.1111
travisantonio,unknown,38,3367,0.0625
valenciakaren,unknown,2,9426,0.0968
george62,unknown,66,7152,0.0909
walter73,unknown,70,8703,0.1333
richard52,unknown,1,3650,0.0667
ccline,unknown,23,2914,0.0909
williamsonsharon,unknown,44,9269,0.0909
davidfarmer,unknown,29,1617,0.1111
vlowe,unknown,19,6012,0.0952
oreese,unknown,66,365,0.1538
daltonderek,unknown,19,520,0.1034
zachary29,unknown,3,5168,0.1
lyonssarah,unknown,34,7232,0.1
thompsontara,unknown,50,1529,0.1053
alexiswatson,unknown,2,1845,0.0769
david12,unknown,12,9840,0.1
kelly58,unknown,57,6467,0.0833
matthewfisher,unknown,89,2469,0.1111
deborah56,unknown,57,2661,0.0667
william79,unknown,56,6096,0.1071
sharon51,unknown,44,609,0.1333
danielduarte,unknown,17,3701,0.1818
mitchellryan,unknown,83,8244,0.1538
scott47,unknown,20,3305,0.125
zmurphy,unknown,72,2252,0.0714
qalvarez,unknown,99,3204,0.1053
kristencastaneda,unknown,70,784,0.1667
rpatel,unknown,56,5888,0.0714
sotoashley,unknown,90,7253,0.08
kristina24,unknown,32,7847,0.125
morrisonwilliam,unknown,54,6237,0.125
rwheeler,unknown,94,8166,0.1429
gilbertdawn,unknown,9,4500,0.0952
dunnjason,unknown,93,3326,0.0952
guzmandiana,unknown,79,9383,0.1818
cameronmartinez,unknown,39,5541,0.0833
williamtaylor,unknown,93,8170,0.087
kristinrodriguez,unknown,17,6239,0.0741
stevenleblanc,unknown,100,8879,0.0909
garciajeanette,unknown,95,3737,0.0714
josephamanda,unknown,14,8579,0.1111
qmassey,unknown,59,3998,0.1053
omar26,unknown,93,8142,0.1053
bmccullough,unknown,42,4079,0.125
thomas51,unknown,34,8413,0.0952
claire05,unknown,48,575,0.1176
matthew67,unknown,54,8515,0.1538
walterrice,unknown,10,4556,0.0625
ellisstephanie,unknown,17,475,0.1176
maysadam,unknown,57,3437,0.1429
gsteele,unknown,8,8042,0.0625
sandra21,unknown,76,2286,0.087
whughes,unknown,82,2610,0.1053
ericapennington,unknown,13,8551,0.1429
esimmons,unknown,99,4345,0.125
matthewjimenez,unknown,78,6920,0.1429
dhumphrey,unknown,12,7365,0.0833
rfrench,unknown,11,5033,0.1333
nicholschristopher,unknown,56,6969,0.1429
brittanyfigueroa,unknown,67,1408,0.087
maria73,unknown,68,7906,0.1176
jamesfoster,unknown,26,8624,0.125
williamskatherine,unknown,79,5355,0.1176
omartinez,unknown,98,9088,0.0909
nathanielbarber,unknown,76,5133,0.1111
bhouston,unknown,69,8838,0.1053
melissamiller,unknown,84,5742,0.0769
gailparker,unknown,42,8564,0.0909
voliver,unknown,92,5376,0.1111
forbeslori,unknown,82,3340,0.0909
proach,unknown,92,9215,0.1333
williamskelli,unknown,4,4126,0.125
norristravis,unknown,54,1499,0.1
charlesnewton,unknown,52,1193,0.087
rachel68,unknown,18,8507,0.1111
suarezcynthia,unknown,30,6797,0.1176
timothy59,unknown,58,8006,0.0909
iolson,unknown,34,7229,0.0909
sarah89,unknown,99,781,0.125
brandi95,unknown,95,7587,0.1176
ortizlori,unknown,5,6060,0.1071
mercergeorge,unknown,65,8386,0.0909
sue09,unknown,47,614,0.1
amartinez,unknown,58,3701,0.0909
amacias,unknown,27,3229,0.1053
garciastacie,unknown,84,1526,0.1538
hesterryan,unknown,33,3755,0.087
brian68,unknown,4,7418,0.087
lsutton,unknown,19,8853,0.0667
joan96,unknown,68,2983,0.0909
lisa99,unknown,17,8824,0.0769
ryan88,unknown,33,6190,0.1429
cathy40,unknown,58,6776,0.1
hyoung,unknown,28,4414,0.1176
timothy51,unknown,51,909,0.0952
phillipsjennifer,unknown,14,6599,0.1538
shawnsalas,unknown,56,4287,0.1176
blacksean,unknown,20,9400,0.1
william92,unknown,91,845,0.1
ugraham,unknown,70,8224,0.125
nicholas99,unknown,43,175,0.1111
meganbrooks,unknown,77,7500,0.0833
bradley22,unknown,2,1285,0.1667
justintaylor,unknown,15,8689,0.1
baileymichael,unknown,87,4667,0.1176
breannachung,unknown,27,1918,0.1
juliehill,unknown,39,4446,0.0667
johnsonjuan,unknown,22,8320,0.1
garciamichael,unknown,42,4179,0.1304
jason71,unknown,53,4986,0.12
rachel27,unknown,22,9318,0.1
vasquezamanda,unknown,19,7085,0.0769
ihughes,unknown,3,7794,0.08
amandanash,unknown,60,7916,0.1053
leslie94,unknown,35,6539,0.125
cdiaz,unknown,18,7127,0.0833
crystal85,unknown,100,2627,0.1333
timothygraham,unknown,3,8647,0.1111
toddnelson,unknown,13,2402,0.1176
stephensteresa,unknown,35,9826,0.1176
deborah01,unknown,74,246,0.0952
michaelross,unknown,68,5763,0.0909
johnjohns,unknown,24,6040,0.1538
smitharthur,unknown,29,9133,0.1111
alexis06,unknown,50,6454,0.125
rogerskevin,unknown,98,6475,0.1176
ispencer,unknown,92,5605,0.1154
deckermelissa,unknown,41,8992,0.1111
kelli05,unknown,60,5438,0.0909
glenn00,unknown,16,9279,0.1111
robertslori,unknown,96,4733,0.0769
brianmay,unknown,98,6816,0.087
diana02,unknown,82,5318,0.1111
larry69,unknown,72,549,0.125
daniellecarpenter,unknown,85,9147,0.1333
holmesnathan,unknown,78,9181,0.1333
gweber,unknown,47,8597,0.1053
timothykline,unknown,33,4751,0.0833
charlene07,unknown,11,6517,0.1765
pedro47,unknown,88,2615,0.1053
deanjoy,unknown,84,2695,0.0667
mariajackson,unknown,70,3553,0.125
dlopez,unknown,54,789,0.1579
andersonnicole,unknown,38,3991,0.1304
donald22,unknown,7,1088,0.087
shari19,unknown,58,5500,0.125
matthew87,unknown,43,1197,0.1111
carlsonanthony,unknown,53,1848,0.0909
ruizjohn,unknown,58,1644,0.0952
gmarshall,unknown,84,6703,0.1111
hallmichelle,unknown,54,1220,0.0769
johnjordan,unknown,67,3021,0.0714
krausedana,unknown,74,2487,0.1
tsalinas,unknown,44,2019,0.0769
samantha68,unknown,40,1955,0.1111
nroberts,unknown,76,6634,0.0769
daniellemartin,unknown,37,3395,0.1538
anthonyjuarez,unknown,51,6995,0.0833
herrerajoseph,unknown,90,6731,0.0833
timothy58,unknown,65,5030,0.087
virginiastout,unknown,20,6184,0.1111
collierrobert,unknown,72,144,0.1111
harrisondavid,unknown,60,6376,0.1
rodriguezphyllis,unknown,30,5572,0.1053
morrisondouglas,unknown,19,5769,0.0667
stanleycrystal,unknown,99,9357,0.1053
tannerwright,unknown,28,5615,0.125
rubioshawn,unknown,52,7982,0.0909
katelynmiller,unknown,94,784,0.1818
stephaniecollins,unknown,72,5247,0.0833
melissawilliams,unknown,44,6844,0.1
donaldmills,unknown,50,1951,0.0952
feliciaparsons,unknown,30,484,0.1667
jessica55,unknown,77,851,0.0833
bhardy,unknown,90,2784,0.125
amandaclements,unknown,32,3098,0.0714
pattersonaudrey,unknown,23,645,0.125
antonioproctor,unknown,67,5415,0.0909
brandon13,unknown,30,8452,0.1
joshuabrown,unknown,0,5588,0.1
sandrareynolds,unknown,75,2799,0.1
kathryntucker,unknown,88,7070,0.0833
bradley63,unknown,40,6958,0.0909
promero,unknown,94,6717,0.1333
qallison,unknown,4,7893,0.1111
bmercado,unknown,69,3697,0.0833
kathryn88,unknown,18,4137,0.1
tonya49,unknown,9,2862,0.1053
pdelgado,unknown,93,8488,0.1111
marcusaguilar,unknown,51,3500,0.0909
xbailey,unknown,34,16,0.0909
hopkinskimberly,unknown,29,9501,0.1429
villarrealchristopher,unknown,86,2559,0.1053
nrivera,unknown,28,210,0.125
berrycarol,unknown,63,5658,0.0909
mcdaniellindsey,unknown,27,5531,0.0714
kmccall,unknown,63,3123,0.0909
pattersonjennifer,unknown,9,2633,0.1364
michaelglover,unknown,67,7739,0.0909
tiffany69,unknown,83,1192,0.1176
swilliams,unknown,93,7072,0.1053
nsantana,unknown,91,3733,0.1538
jessicahowell,unknown,40,3984,0.0952
thomaswhitney,unknown,61,3589,0.0741
jensenjose,unknown,74,3880,0.1111
judylittle,unknown,52,228,0.0769
kathryn53,unknown,54,8391,0.0833
paulsue,unknown,54,5767,0.0833
armstrongchristopher,unknown,18,495,0.1111
jenny86,unknown,17,4039,0.0909
cowansara,unknown,82,1845,0.0714
brownmichael,unknown,23,368,0.125
maureencalderon,unknown,6,7791,0.1333
aponce,unknown,36,9586,0.125
obrienkatherine,unknown,26,2753,0.125
rebecca92,unknown,49,167,0.1538
collinsgabriel,unknown,28,1277,0.1667
leachanthony,unknown,81,9445,0.15
ashley00,unknown,84,9962,0.0769
wesleysanders,unknown,23,2236,0.1
morganjose,unknown,85,1781,0.1176
bcohen,unknown,37,7796,0.1364
monica94,unknown,40,6276,0.125
millerraymond,unknown,21,5569,0.0909
margaret61,unknown,11,1152,0.1176
tyler57,unknown,62,1365,0.2
vgordon,unknown,77,5268,0.1538
saralittle,unknown,21,3659,0.1333
david05,unknown,83,3842,0.0909
nfarmer,unknown,87,9039,0.1
mpayne,unknown,12,8452,0.125
uwyatt,unknown,93,1004,0.125
barbara05,unknown,17,1064,0.0714
williamgallagher,unknown,20,6274,0.1667
christine42,unknown,72,4663,0.1333
kelleytiffany,unknown,75,1790,0.0833
whiteheidi,unknown,96,9076,0.1
staffordbradley,unknown,94,6328,0.0833
ambervaughn,unknown,84,6796,0.125
barbara29,unknown,70,3556,0.1176
zedwards,unknown,88,7286,0.0769
jimjohns,unknown,8,8670,0.0833
mjones,unknown,81,3541,0.1429
riveratammy,unknown,77,2987,0.087
aaron99,unknown,84,2369,0.1111
rebecca63,unknown,62,8128,0.1667
matthewdiaz,unknown,36,4796,0.0769
sotocheryl,unknown,8,6754,0.1333
lisavega,unknown,47,4658,0.1111
leachchristopher,unknown,97,5454,0.0833
nathaniel45,unknown,74,4854,0.1333
xbender,unknown,52,3560,0.0741
rodriguezcourtney,unknown,10,2203,0.1
taylorreginald,unknown,36,7858,0.1429
cathy79,unknown,8,7969,0.1176
smithcassidy,unknown,73,3698,0.0952
walkerpriscilla,unknown,95,124,0.125
edwardwilliams,unknown,43,9202,0.1579
smithdavid,unknown,53,4258,0.0909
lchavez,unknown,30,8010,0.1111
shelbywilliams,unknown,63,9055,0.0952
dguerrero,unknown,76,9138,0.0952
norrisjohn,unknown,3,2513,0.1333
traci88,unknown,8,5282,0.1
dgordon,unknown,25,8956,0.1
romerodavid,unknown,45,6568,0.0667
christine92,unknown,71,1598,0.08
pamelasantiago,unknown,64,9555,0.1
mbarry,unknown,83,4836,0.125
williamslisa,unknown,42,717,0.0952
ladams,unknown,14,218,0.1
hornpatrick,unknown,79,5270,0.087
julie43,unknown,71,5132,0.087
michaelflynn,unknown,86,2573,0.0909
jorr,unknown,8,8400,0.0909
justin66,unknown,78,5545,0.1429
cathybowman,unknown,72,7636,0.1111
otapia,unknown,73,6245,0.1111
zwatkins,unknown,47,9712,0.0909
todd57,unknown,53,9542,0.1429
pwalters,unknown,93,1343,0.1429
grahamemma,unknown,24,5327,0.1333
valeriebates,unknown,72,3751,0.0741
houstonjohn,unknown,97,3739,0.0833
jbond,unknown,40,6167,0.1053
griffinvictor,unknown,78,7246,0.1333
livingstonandrew,unknown,60,4085,0.1538
angelariley,unknown,11,33,0.0833
munozwilliam,unknown,33,2573,0.125
joseph48,unknown,49,2579,0.0833
cainashley,unknown,64,8095,0.1111
evansalicia,unknown,86,2838,0.1176
judy19,unknown,45,6972,0.1111
sandrajohnson,unknown,56,2657,0.1
fhuerta,unknown,98,7836,0.1
hernandezjames,unknown,37,3106,0.1
johnramirez,unknown,97,8636,0.2222
ellisharold,unknown,37,9927,0.069
jamesellis,unknown,80,8949,0.1111
juancarter,unknown,37,9242,0.0625
hollandcarl,unknown,72,2722,0.0952
huangkelly,unknown,78,9561,0.0833
jeffrey06,unknown,39,9971,0.1538
barrettkathleen,unknown,57,4159,0.1429
lward,unknown,8,6311,0.1111
thompsongary,unknown,66,2353,0.0833
dennis30,unknown,18,7716,0.1333
xadams,unknown,80,6781,0.1111
pollardzachary,unknown,62,1946,0.1111
michelle58,unknown,16,7280,0.1111
mary81,unknown,97,423,0.1429
hollandmichael,unknown,42,926,0.0833
hprice,unknown,48,7477,0.1111
hblackburn,unknown,13,6906,0.1
lhoover,unknown,97,4002,0.1111
thomasmccormick,unknown,43,329,0.1
nlarson,unknown,25,4890,0.0909
stephaniewest,unknown,23,3898,0.0833
ritascott,unknown,54,6261,0.2
garrettamy,unknown,69,6312,0.1176
cheryl23,unknown,52,2978,0.0909
banksalec,unknown,75,5774,0.0909
davisrobin,unknown,84,7407,0.1111
linkelli,unknown,82,7488,0.0909
kathy31,unknown,48,4100,0.1
nicholasgonzales,unknown,32,2536,0.0667
stoutdavid,unknown,15,2112,0.125
julia73,unknown,78,2454,0.1111
turnerkatrina,unknown,49,8582,0.1538
jamescobb,unknown,31,1150,0.125
robinsonadam,unknown,29,3962,0.125
micheal79,unknown,19,2127,0.1053
bookerwilliam,unknown,83,998,0.0909
ugood,unknown,33,5092,0.0833
susan18,unknown,37,9758,0.1176
timothy86,unknown,50,7711,0.1
simsshawn,unknown,46,5775,0.1111
hawkinsthomas,unknown,77,7022,0.1
farmerabigail,unknown,12,4216,0.1
walshjill,unknown,91,5532,0.0714
katherine81,unknown,77,235,0.1053
bobbymiller,unknown,78,3690,0.1053
michael54,unknown,89,7692,0.1111
owensclinton,unknown,63,9369,0.1765
jacksonlynn,unknown,41,8251,0.125
murrayderek,unknown,89,1221,0.0909
gabrielasmith,unknown,48,8650,0.08
christopherroberts,unknown,7,2480,0.0909
creeves,unknown,39,2327,0.1538
daynicholas,unknown,84,1720,0.0909
jacqueline02,unknown,16,6661,0.0833
brandontaylor,unknown,38,8308,0.0909
samuelbrowning,unknown,50,8855,0.1
howardbarbara,unknown,31,9938,0.1
longsteve,unknown,31,6148,0.1
campbelltimothy,unknown,57,3637,0.0625
kathryncox,unknown,24,9440,0.1
lewisnathan,unknown,3,4193,0.1111
brownmario,unknown,10,9960,0.1
johnny42,unknown,33,1430,0.1333
deborah40,unknown,70,1633,0.1
palmerkyle,unknown,9,8850,0.1111
collierwilliam,unknown,7,9977,0.069
staffordkathleen,unknown,36,7047,0.0909
lvargas,unknown,63,86,0.1364
george10,unknown,81,1230,0.0833
thomaslloyd,unknown,0,7511,0.0833
kenneth63,unknown,67,835,0.1176
mary38,unknown,57,4866,0.0769
hicksnicole,unknown,59,3880,0.1053
vrussell,unknown,89,9570,0.1
carolnguyen,unknown,8,9687,0.1111
lori95,unknown,30,6745,0.1176
joshuastewart,unknown,82,8019,0.0588
murphyharry,unknown,32,4405,0.0769
devin58,unknown,89,5924,0.1053
davidmullins,unknown,96,8413,0.1333
kennethgray,unknown,6,4073,0.0952
morganhess,unknown,3,4327,0.0833
greenjessica,unknown,49,1471,0.125
george97,unknown,34,7772,0.087
justinescobar,unknown,26,3652,0.1
amandasmith,unknown,48,5009,0.1176
kaylamunoz,unknown,86,5751,0.125
fperkins,unknown,27,5622,0.0769
darinhall,unknown,31,9851,0.1111
tammy26,unknown,33,9607,0.1111
ocisneros,unknown,19,4777,0.087
rodneysmith,unknown,59,6365,0.0909
stevenmorrison,unknown,75,4420,0.1111
donnalynn,unknown,40,9411,0.1538
cynthiamckee,unknown,66,8903,0.1429
benjaminmartinez,unknown,10,6956,0.0952
alexander90,unknown,54,7183,0.1071
johnsonrobin,unknown,93,524,0.125
kimberlyrodgers,unknown,33,858,0.1111
shannoncobb,unknown,47,8265,0.1053
uwest,unknown,97,2076,0.1333
paulbell,unknown,35,1775,0.1
stephenwhite,unknown,67,9368,0.1053
yandersen,unknown,54,8391,0.1
gardnerwendy,unknown,23,1802,0.1
chanjason,unknown,86,6241,0.0952
nuneztracey,unknown,35,1580,0.0909
edwinrivera,unknown,45,6938,0.125
samueldowns,unknown,79,2041,0.1
jenniferfreeman,unknown,59,9145,0.1111
edwardgibson,unknown,21,5825,0.0769
valdezmaria,unknown,41,7977,0.1429
cassandrahunter,unknown,78,8318,0.1111
jenniferpowell,unknown,48,6861,0.1053
ccastillo,unknown,96,4829,0.1111
luke40,unknown,72,69,0.1111
hoodkelly,unknown,43,1767,0.1111
bookermichelle,unknown,42,8787,0.0769
lori53,unknown,77,8899,0.125
bryan35,unknown,14,5368,0.0909
andersonmichael,unknown,11,2600,0.0909
salazarjane,unknown,38,2456,0.0769
bookerjessica,unknown,73,1179,0.125
bennettmegan,unknown,68,8556,0.1111
michaelwilson,unknown,63,4048,0.1053
olsonsusan,unknown,11,6415,0.125
zmendez,unknown,53,6728,0.087
frostpatricia,unknown,93,3313,0.0833
vasquezmichelle,unknown,78,4378,0.1
parsonsdavid,unknown,57,802,0.1538
jacobtran,unknown,71,621,0.087
delacruzjack,unknown,29,9762,0.0714
ronaldcraig,unknown,39,9588,0.125
pennyfrancis,unknown,82,7616,0.0714
sfrye,unknown,65,3631,0.1333
fhenderson,unknown,50,4306,0.1818
albertjacobs,unknown,59,9406,0.0909
justin99,unknown,75,9843,0.069
shill,unknown,26,3945,0.0833
torresnicole,unknown,20,5366,0.1429
douglaskelli,unknown,99,2776,0.0769
mitchelljames,unknown,42,3108,0.0952
fguzman,unknown,74,6777,0.0909
jasonthomas,unknown,40,3735,0.1364
courtney85,unknown,88,5409,0.0833
paul40,unknown,36,4013,0.15
nhiggins,unknown,52,1192,0.0769
littlejeffrey,unknown,86,7283,0.0909
cherylvaughan,unknown,63,4227,0.125
nolanwendy,unknown,54,2496,0.1579
stephaniecolon,unknown,93,8086,0.0833
hayleydavis,unknown,16,193,0.08
gardnercassandra,unknown,94,6583,0.0625
blevinsthomas,unknown,91,3170,0.1333
aaron57,unknown,6,1452,0.0714
ortizricardo,unknown,4,9582,0.1176
jefferygomez,unknown,70,9194,0.1111
greenealexis,unknown,51,4632,0.1111
andrew27,unknown,30,8022,0.1111
kblackburn,unknown,32,8842,0.1111
michelle31,unknown,52,491,0.0714
susanclark,unknown,13,5280,0.1
jonesjeremiah,unknown,34,8759,0.1111
edwardsdanielle,unknown,44,3164,0.1
debbie74,unknown,19,1499,0.1429
jesseparks,unknown,43,6864,0.1111
yharper,unknown,46,9202,0.125
shelby94,unknown,66,1528,0.1111
cosborne,unknown,33,2378,0.0769
claytonsteven,unknown,65,4379,0.1538
brian84,unknown,82,9562,0.087
penachristopher,unknown,99,8978,0.0833
tony52,unknown,17,694,0.125
daniel82,unknown,45,91,0.0952
daisy91,unknown,85,9964,0.1333
stewartdanielle,unknown,78,6599,0.0714
hconway,unknown,25,1206,0.1
donald17,unknown,13,9746,0.1176
bauerelizabeth,unknown,59,9553,0.0714
mcdonaldlaura,unknown,95,2720,0.125
yfigueroa,unknown,51,6968,0.0833
sanfordlaurie,unknown,44,7269,0.1429
lloydmichael,unknown,96,239,0.0909
jeffreygarcia,unknown,44,3410,0.08
johngarcia,unknown,8,5171,0.1176
maria14,unknown,22,1885,0.1
moralesrebecca,unknown,26,796,0.1
carolyn74,unknown,90,5060,0.0769
kathleen82,unknown,67,8449,0.0968
clarkjesse,unknown,15,3982,0.1
davidlandry,unknown,11,8305,0.1538
carrollchristina,unknown,72,3676,0.1
abrooks,unknown,8,8395,0.0909
brendathompson,unknown,32,3012,0.1176
