data_type,feature,bins,sample_size,good,bad,bin_bad_rate,total_bad_rate,woe,bin_iv,bin_ks,iv,ksmax,lift,cum_lift
oot,aft_v5_f60,"(0.171, 0.191]",14282,11321,2961,20.732%,21.994%,-0.0751,0.0011,0.0873028598,0.0439,0.0873,0.9426483464,0.8357970588
oot,aft_v5_f60,"(0.191, 0.207]",14316,11002,3314,23.149%,21.994%,0.0661,0.0009,0.0736537224,0.0439,0.0873,1.052521911,0.9069502062
oot,aft_v5_f60,"(0.207, 0.219]",13766,10397,3369,24.473%,21.994%,0.1391,0.0039,0.0454810804,0.0439,0.0873,1.112739685,0.9563287766
oot,aft_v5_f60,"(0.219, 0.286]",13249,9784,3465,26.153%,21.994%,0.228,0.0104,0,0.0439,0.0873,1.189105725,1
oot,aft_v5_f61,"(0.0868, 0.164]",15096,12560,2536,16.799%,21.994%,-0.3339,0.0216,0.0647230206,0.0354,0.0711,0.7638141391,0.7638141391
oot,aft_v5_f61,"(0.164, 0.186]",14146,11082,3064,21.660%,21.994%,-0.0196,0.0001,0.0686219072,0.0354,0.0711,0.9848167772,0.8707255446
oot,aft_v5_f61,"(0.186, 0.207]",14284,11173,3111,21.780%,21.994%,-0.0125,0,0.0711466855,0.0354,0.0711,0.9902628825,0.9099543121
oot,aft_v5_f61,"(0.207, 0.23]",13800,10459,3341,24.210%,21.994%,0.1248,0.0032,0.0459022453,0.0354,0.0711,1.100772878,0.9558897727
oot,aft_v5_f61,"(0.23, 0.265]",13294,9814,3480,26.177%,21.994%,0.2293,0.0105,0,0.0354,0.0711,1.190210839,1
oot,aft_v5_f62,"(9.0, 29.0]",14403,11412,2991,20.767%,21.994%,-0.073,0.0011,0.0145892763,0.0287,0.0287,0.9441995382,0.9441995382
oot,aft_v5_f62,"(29.0, 34.0]",14317,11284,3033,21.185%,21.994%,-0.0478,0.0005,0.0241509027,0.0287,0.0287,0.9632094099,0.9536760122
oot,aft_v5_f62,"(34.0, 38.0]",13630,10687,2943,21.592%,21.994%,-0.0236,0.0001,0.0286698121,0.0287,0.0287,0.9817360472,0.9627069042
oot,aft_v5_f62,"(38.0, 44.0]",14079,10972,3107,22.068%,21.994%,0.0043,0,0.0278034156,0.0287,0.0287,1.003390017,0.9728573152
oot,aft_v5_f62,"(44.0, 109.0]",13564,10457,3107,22.906%,21.994%,0.0524,0.0005,0.0175883408,0.0287,0.0287,1.04148688,0.9861570941
oot,aft_v5_f62,NaN,627,276,351,55.981%,21.994%,1.5064,0.0265,0,0.0287,0.0287,2.545305447,1
oot,aft_v5_f63,"(1.0, 2.0]",18154,14099,4055,22.337%,21.994%,0.0199,0.0001,0.0051379549,0.0001,0.0051,1.015591036,1.015591036
oot,aft_v5_f63,NaN,52466,40989,11477,21.875%,21.994%,-0.0069,0,0,0.0001,0.0051,0.9946052747,1
oot,aft_v5_f64,"(0.0, 0.151]",15025,12434,2591,17.245%,21.994%,-0.3024,0.0178,0.0588946946,0.0327,0.0671,0.7840671591,0.7840671591
oot,aft_v5_f64,"(0.151, 0.256]",14058,11065,2993,21.290%,21.994%,-0.0415,0.0003,0.0670561919,0.0327,0.0671,0.96801817,0.8729845098
oot,aft_v5_f64,"(0.256, 0.393]",13788,10747,3041,22.055%,21.994%,0.0036,0,0.0663547132,0.0327,0.0671,1.002802659,0.914736105
oot,aft_v5_f64,"(0.393, 0.622]",12966,9893,3073,23.700%,21.994%,0.0969,0.0018,0.048090503,0.0327,0.0671,1.077598242,0.9525545851
oot,aft_v5_f64,"(0.622, 1.0]",12649,9473,3176,25.109%,21.994%,0.1732,0.0056,0.0155706574,0.0327,0.0671,1.141628054,0.9874754494
oot,aft_v5_f64,NaN,2134,1476,658,30.834%,21.994%,0.4581,0.0071,0,0.0327,0.0671,1.401947692,1
oot,aft_v5_f65,"(0.28, 0.345]",11769,9373,2396,20.359%,21.994%,-0.098,0.0016,0.0158837799,0.0058,0.0307,0.9256516556,0.9256516556
oot,aft_v5_f65,"(0.345, 0.374]",13929,11045,2884,20.705%,21.994%,-0.0768,0.0011,0.0306999915,0.0058,0.0307,0.941403154,0.934189387
oot,aft_v5_f65,"(0.374, 0.392]",13870,10818,3052,22.004%,21.994%,0.0006,0,0.0305791445,0.0058,0.0307,1.000479973,0.9574266097
oot,aft_v5_f65,"(0.392, 0.417]",13269,10298,2971,22.391%,21.994%,0.023,0.0001,0.0262338949,0.0058,0.0307,1.018039875,0.9726484697
oot,aft_v5_f65,"(0.417, 0.594]",13221,10129,3092,23.387%,21.994%,0.0794,0.0012,0.0110304584,0.0058,0.0307,1.063348227,0.9908013277
oot,aft_v5_f65,NaN,4562,3425,1137,24.923%,21.994%,0.1633,0.0018,0,0.0058,0.0307,1.133197258,1
oot,aft_v5_f66,"(27216.4, 40848.0]",13179,10187,2992,22.703%,21.994%,0.0409,0.0003,0.0077122548,0.0101,0.0168,1.032237096,1.032237096
oot,aft_v5_f66,"(40848.0, 47435.0]",13546,10514,3032,22.383%,21.994%,0.0225,0.0001,0.0120638809,0.0101,0.0168,1.017696913,1.024867168
oot,aft_v5_f66,"(47435.0, 59459.0]",13927,11087,2840,20.392%,21.994%,-0.0959,0.0018,0.0063476084,0.0101,0.0168,0.9271736824,0.9913982817
oot,aft_v5_f66,"(59459.0, 73879.0]",13185,10205,2980,22.601%,21.994%,0.0351,0.0002,0.0002652979,0.0101,0.0168,1.027629259,1.000271463
oot,aft_v5_f66,"(73879.0, 89477.0]",13874,11029,2845,20.506%,21.994%,-0.0889,0.0015,0.0167714145,0.0101,0.0168,0.9323541579,0.9863551907
oot,aft_v5_f66,NaN,2909,2066,843,28.979%,21.994%,0.3696,0.0062,0,0.0101,0.0168,1.317601816,1
oot,aft_v5_f67,"(27216.4, 37498.0]",13511,10371,3140,23.240%,21.994%,0.0712,0.001,0.0139008593,0.0211,0.0264,1.056677562,1.056677562
oot,aft_v5_f67,"(37498.0, 41210.0]",13109,10107,3002,22.900%,21.994%,0.0521,0.0005,0.0237091681,0.0211,0.0264,1.041217493,1.049064262
oot,aft_v5_f67,"(41210.0, 44294.0]",13258,10309,2949,22.243%,21.994%,0.0145,0,0.0264383065,0.0211,0.0264,1.011339778,1.036522228
oot,aft_v5_f67,"(44294.0, 53832.0]",13736,10747,2989,21.760%,21.994%,-0.0137,0,0.0237918583,0.0211,0.0264,0.9893864636,1.024445964
oot,aft_v5_f67,"(53832.0, 89477.0]",14332,11711,2621,18.288%,21.994%,-0.2309,0.0101,0.0200468846,0.0211,0.0264,0.8314967438,0.9837467581
oot,aft_v5_f67,NaN,2674,1843,831,31.077%,21.994%,0.4695,0.0094,0,0.0211,0.0264,1.412992811,1
oot,aft_v5_f68,"(2.0, 5.0]",23336,18201,5135,22.005%,21.994%,0.0006,0,0.0002091426,0.0021,0.0134,1.000493711,1.000493711
oot,aft_v5_f68,"(5.0, 26.0]",7877,6310,1567,19.893%,21.994%,-0.1269,0.0017,0.0134463715,0.0021,0.0134,0.904499815,0.9762684231
oot,aft_v5_f68,NaN,39407,30577,8830,22.407%,21.994%,0.0239,0.0003,0,0.0021,0.0134,1.018797008,1
oot,aft_v5_f69,"(0.158, 0.405]",14858,12021,2837,19.094%,21.994%,-0.1779,0.0063,0.0355593296,0.0341,0.048,0.8681590826,0.8681590826
oot,aft_v5_f69,"(0.405, 0.446]",14308,11286,3022,21.121%,21.994%,-0.0516,0.0005,0.0458654769,0.0341,0.048,0.9603197482,0.9133704521
oot,aft_v5_f69,"(0.446, 0.478]",13937,10897,3040,21.812%,21.994%,-0.0106,0,0.0479512975,0.0341,0.048,0.9917554938,0.9387156097
oot,aft_v5_f69,"(0.478, 0.515]",13877,10672,3205,23.096%,21.994%,0.0631,0.0008,0.0353295145,0.0341,0.048,1.050105122,0.9658435891
oot,aft_v5_f69,"(0.515, 0.974]",13190,10034,3156,23.927%,21.994%,0.1094,0.0023,0.0142810391,0.0341,0.048,1.087908902,0.9887884583
oot,aft_v5_f69,NaN,450,178,272,60.444%,21.994%,1.69,0.0241,0,0.0341,0.048,2.748253069,1
oot,aft_v5_f70,"(1.0, 2376.0]",13886,10788,3098,22.310%,21.994%,0.0184,0.0001,0.0036270579,0.0218,0.0149,1.014389123,1.014389123
oot,aft_v5_f70,"(2376.0, 3162.0]",13993,10948,3045,21.761%,21.994%,-0.0136,0,0.0009373619,0.0218,0.0149,0.9894111362,1.001852197
oot,aft_v5_f70,"(3162.0, 3817.0]",13962,10857,3105,22.239%,21.994%,0.0142,0,0.0037625609,0.0218,0.0149,1.011147011,1.0049538
oot,aft_v5_f70,"(3817.0, 4528.0]",14011,11040,2971,21.205%,21.994%,-0.0466,0.0004,0.0053615477,0.0218,0.0149,0.9641261227,0.9947117929
oot,aft_v5_f70,"(4528.0, 7611.0]",14192,11186,3006,21.181%,21.994%,-0.048,0.0005,0.014882549,0.0218,0.0149,0.9630430582,0.9882952165
oot,aft_v5_f70,NaN,576,269,307,53.299%,21.994%,1.3982,0.0208,0,0.0218,0.0149,2.423350449,1
oot,aft_v5_f71,"(0.0, 70.0]",13941,11737,2204,15.809%,21.994%,-0.4064,0.0289,0.0711585131,0.0802,0.0979,0.7188164285,0.7188164285
oot,aft_v5_f71,"(70.0, 98.0]",13383,10763,2620,19.577%,21.994%,-0.1469,0.0039,0.0978528097,0.0802,0.0979,0.8901191504,0.802718651
oot,aft_v5_f71,"(98.0, 125.0]",13802,10615,3187,23.091%,21.994%,0.0628,0.0008,0.0853552164,0.0802,0.0979,1.049881714,0.8856672626
oot,aft_v5_f71,"(125.0, 157.0]",13784,10333,3451,25.036%,21.994%,0.1694,0.0059,0.0507413737,0.0802,0.0979,1.138334835,0.9490941396
oot,aft_v5_f71,"(157.0, 453.0]",14981,11344,3637,24.277%,21.994%,0.1285,0.0036,0.0225047084,0.0802,0.0979,1.103831614,0.9822618166
oot,aft_v5_f71,NaN,729,296,433,59.396%,21.994%,1.6464,0.0371,0,0.0802,0.0979,2.700602712,1
oot,aft_v5_f72,"(1.0, 2.0]",10506,8256,2250,21.416%,21.994%,-0.034,0.0002,0.0050070801,0.0032,0.0204,0.9737454761,0.9737454761
oot,aft_v5_f72,"(2.0, 4.0]",13811,10746,3065,22.192%,21.994%,0.0115,0,0.0027422516,0.0032,0.0204,1.009033732,0.993787673
oot,aft_v5_f72,"(4.0, 6.0]",7764,5968,1796,23.132%,21.994%,0.0652,0.0005,0.0045542378,0.0032,0.0204,1.051770867,1.007820325
oot,aft_v5_f72,"(6.0, 1117.0]",12881,9856,3025,23.484%,21.994%,0.0849,0.0013,0.0203997066,0.0032,0.0204,1.067766104,1.024993974
oot,aft_v5_f72,NaN,25658,20262,5396,21.030%,21.994%,-0.0571,0.0012,0,0.0032,0.0204,0.9562016121,1
oot,aft_v5_f73,"(0.0, 1.0]",22620,17452,5168,22.847%,21.994%,0.0491,0.0008,0.015930216,0.0041,0.0314,1.038795921,1.038795921
oot,aft_v5_f73,"(1.0, 16.0]",14042,10766,3276,23.330%,21.994%,0.0763,0.0012,0.0314168461,0.0041,0.0314,1.060755411,1.047206678
oot,aft_v5_f73,NaN,33958,26870,7088,20.873%,21.994%,-0.0666,0.0021,0,0.0041,0.0314,0.9490343596,1
oot,aft_v5_f74,"(0.0, 1.0]",11195,8890,2305,20.590%,21.994%,-0.0838,0.0011,0.0129748622,0.0035,0.0141,0.9361537109,0.9361537109
oot,aft_v5_f74,"(1.0, 2.0]",9052,7045,2007,22.172%,21.994%,0.0104,0,0.011644053,0.0035,0.0141,1.008098941,0.9683188822
oot,aft_v5_f74,"(2.0, 5.0]",14757,11344,3413,23.128%,21.994%,0.0649,0.0009,0.0021707735,0.0035,0.0141,1.051570859,1.003416283
oot,aft_v5_f74,"(5.0, 24.0]",10843,8314,2529,23.324%,21.994%,0.0759,0.0009,0.0140737478,0.0035,0.0141,1.060473213,1.016910477
oot,aft_v5_f74,NaN,24773,19495,5278,21.305%,21.994%,-0.0406,0.0006,0,0.0035,0.0141,0.9687040481,1
oot,aft_v5_f75,"(0.0, 11.0]",14904,12354,2550,17.110%,21.994%,-0.3119,0.0187,0.0600821842,0.0482,0.0601,0.777924895,0.777924895
oot,aft_v5_f75,"(11.0, 17.0]",16524,12882,3642,22.041%,21.994%,0.0027,0,0.0594425689,0.0482,0.0601,1.002132361,0.8958071707
oot,aft_v5_f75,"(17.0, 21.0]",13288,10265,3023,22.750%,21.994%,0.0435,0.0004,0.051150351,0.0482,0.0601,1.034377009,0.9369851834
oot,aft_v5_f75,"(21.0, 26.0]",14618,11127,3491,23.882%,21.994%,0.1068,0.0024,0.0283744824,0.0482,0.0601,1.085830966,0.9736560238
oot,aft_v5_f75,"(26.0, 49.0]",10292,7949,2343,22.765%,21.994%,0.0444,0.0003,0.0218210225,0.0482,0.0601,1.035077439,0.9827352356
oot,aft_v5_f75,NaN,994,511,483,48.592%,21.994%,1.2097,0.0264,0,0.0482,0.0601,2.209332482,1
oot,aft_v5_f76,"(0.0, 1.0]",14415,11251,3164,21.949%,21.994%,-0.0026,0,0.0005283846,0.0052,0.0286,0.9979807389,0.9979807389
oot,aft_v5_f76,"(1.0, 2.0]",9226,7260,1966,21.309%,21.994%,-0.0403,0.0002,0.0057401333,0.0052,0.0286,0.9688809001,0.986624404
oot,aft_v5_f76,"(2.0, 3.0]",6313,4923,1390,22.018%,21.994%,0.0014,0,0.0056135782,0.0052,0.0286,1.001104336,0.9896761436
oot,aft_v5_f76,"(3.0, 27.0]",13644,10922,2722,19.950%,21.994%,-0.1234,0.0028,0.0286270785,0.0052,0.0286,0.9070824021,0.9638284211
oot,aft_v5_f76,NaN,27022,20732,6290,23.277%,21.994%,0.0733,0.0021,0,0.0052,0.0286,1.058360169,1
oot,aft_v5_f77,"(0.0, 1.0]",16357,12735,3622,22.143%,21.994%,0.0087,0,0.0020204089,0.0039,0.0266,1.006804444,1.006804444
oot,aft_v5_f77,"(1.0, 3.0]",15674,12132,3542,22.598%,21.994%,0.0349,0.0003,0.0098362836,0.0039,0.0266,1.027469753,1.016916774
oot,aft_v5_f77,"(3.0, 23.0]",10895,8296,2599,23.855%,21.994%,0.1054,0.0018,0.0265728324,0.0039,0.0266,1.084624415,1.034101575
oot,aft_v5_f77,NaN,27694,21925,5769,20.831%,21.994%,-0.0691,0.0018,0,0.0039,0.0266,0.9471421899,1
oot,aft_v5_f78,"(0.0, 0.3]",14596,11129,3467,23.753%,21.994%,0.0998,0.0021,0.0211943661,0.0137,0.0303,1.079991453,1.079991453
oot,aft_v5_f78,"(0.3, 0.4]",6891,5265,1626,23.596%,21.994%,0.0911,0.0008,0.03030711,0.0137,0.0303,1.072849054,1.077700846
oot,aft_v5_f78,"(0.4, 0.9]",24437,19318,5119,20.948%,21.994%,-0.062,0.0013,0.0092094729,0.0137,0.0303,0.952439881,1.011047196
oot,aft_v5_f78,"(0.9, 1.0]",14063,11371,2692,19.142%,21.994%,-0.1748,0.0058,0.0238861191,0.0137,0.0303,0.8703569671,0.9780646052
oot,aft_v5_f78,NaN,10633,8005,2628,24.716%,21.994%,0.1522,0.0036,0,0.0137,0.0303,1.123750449,1
oot,aft_v5_f79,"(0.0, 0.1]",9061,6972,2089,23.055%,21.994%,0.0608,0.0005,0.0079353848,0.0142,0.0396,1.048244617,1.048244617
oot,aft_v5_f79,"(0.1, 0.3]",15211,11874,3337,21.938%,21.994%,-0.0032,0,0.0072361173,0.0142,0.0396,0.9974675402,1.016423172
oot,aft_v5_f79,"(0.3, 0.4]",6511,5095,1416,21.748%,21.994%,-0.0144,0,0.0059143588,0.0142,0.0396,0.9888169204,1.010584095
oot,aft_v5_f79,"(0.4, 0.7]",14482,11542,2940,20.301%,21.994%,-0.1016,0.0021,0.0143183217,0.0142,0.0396,0.9230370181,0.9825744459
oot,aft_v5_f79,"(0.7, 1.0]",10798,8730,2068,19.152%,21.994%,-0.1742,0.0044,0.0396475606,0.0142,0.0396,0.8707781894,0.9610419561
oot,aft_v5_f79,NaN,14557,10875,3682,25.294%,21.994%,0.183,0.0073,0,0.0142,0.0396,1.150038113,1
oot,pac_v5_x0,"(0.00434, 0.115]",14772,12384,2388,16.166%,21.994%,-0.3799,0.027,0.0710568473,0.0508,0.0934,0.735013566,0.735013566
oot,pac_v5_x0,"(0.115, 0.15]",14356,11469,2887,20.110%,21.994%,-0.1134,0.0025,0.0933766854,0.0508,0.0934,0.9143525188,0.8234024017
oot,pac_v5_x0,"(0.15, 0.183]",14143,10899,3244,22.937%,21.994%,0.0542,0.0006,0.0823646369,0.0508,0.0934,1.042892719,0.8951421711
oot,pac_v5_x0,"(0.183, 0.225]",14157,10788,3369,23.797%,21.994%,0.1022,0.0022,0.0612897294,0.0508,0.0934,1.082007099,0.9412076233
oot,pac_v5_x0,"(0.225, 0.834]",13192,9548,3644,27.623%,21.994%,0.3028,0.0186,0,0.0508,0.0934,1.255937584,1
oot,pac_v5_x1,"(0.0, 0.288]",14590,12257,2333,15.990%,21.994%,-0.3929,0.0284,0.0722925215,0.0548,0.093,0.7270424657,0.7270424657
oot,pac_v5_x1,"(0.288, 0.329]",14373,11463,2910,20.246%,21.994%,-0.1049,0.0022,0.0930226292,0.0548,0.093,0.9205468469,0.8230697581
oot,pac_v5_x1,"(0.329, 0.364]",14338,11103,3235,22.562%,21.994%,0.0328,0.0002,0.0862931954,0.0548,0.093,1.025855144,0.8902168646
oot,pac_v5_x1,"(0.364, 0.403]",14026,10715,3311,23.606%,21.994%,0.0916,0.0017,0.0676273615,0.0548,0.093,1.07331124,0.935013936
oot,pac_v5_x1,"(0.403, 0.867]",13293,9550,3743,28.158%,21.994%,0.3294,0.0223,0,0.0548,0.093,1.280256984,1
oot,pac_v5_x2,"(0.00778, 0.131]",14735,12496,2239,15.195%,21.994%,-0.4533,0.0375,0.0826830561,0.0686,0.1023,0.6908826473,0.6908826473
oot,pac_v5_x2,"(0.131, 0.163]",14188,11305,2883,20.320%,21.994%,-0.1004,0.002,0.1022833721,0.0686,0.1023,0.9238975043,0.8051866541
oot,pac_v5_x2,"(0.163, 0.191]",14203,11068,3135,22.073%,21.994%,0.0046,0,0.1013569121,0.0686,0.1023,1.003593384,0.8705293889
oot,pac_v5_x2,"(0.191, 0.226]",13964,10543,3421,24.499%,21.994%,0.1405,0.0041,0.0724866482,0.0686,0.1023,1.113893233,0.9300552728
oot,pac_v5_x2,"(0.226, 0.819]",13530,9676,3854,28.485%,21.994%,0.3455,0.025,0,0.0686,0.1023,1.295132629,1
oot,pac_v5_x3,"(0.00468, 0.116]",15796,13130,2666,16.878%,21.994%,-0.3283,0.0219,0.0667002844,0.0421,0.0825,0.7673850805,0.7673850805
oot,pac_v5_x3,"(0.116, 0.147]",14740,11690,3050,20.692%,21.994%,-0.0776,0.0012,0.0825374225,0.0421,0.0825,0.9408116512,0.8510996355
oot,pac_v5_x3,"(0.147, 0.175]",14040,10932,3108,22.137%,21.994%,0.0083,0,0.0808805319,0.0421,0.0825,1.006501053,0.900046062
oot,pac_v5_x3,"(0.175, 0.211]",13947,10539,3408,24.435%,21.994%,0.1371,0.0039,0.0527746386,0.0421,0.0825,1.111012938,0.9503229621
oot,pac_v5_x3,"(0.211, 0.877]",12097,8797,3300,27.279%,21.994%,0.2855,0.0151,0,0.0421,0.0825,1.240328122,1
oot,pac_v5_x4,"(0.0154, 0.257]",14841,12413,2428,16.360%,21.994%,-0.3656,0.0252,0.0690079494,0.0455,0.0798,0.7438508244,0.7438508244
oot,pac_v5_x4,"(0.257, 0.285]",14604,11522,3082,21.104%,21.994%,-0.0527,0.0006,0.0797351587,0.0455,0.0798,0.9595357087,0.850825253
oot,pac_v5_x4,"(0.285, 0.308]",14285,11144,3141,21.988%,21.994%,-0.0003,0,0.0798020103,0.0455,0.0798,0.9997421967,0.8994710006
oot,pac_v5_x4,"(0.308, 0.335]",14170,10795,3375,23.818%,21.994%,0.1033,0.0022,0.058467873,0.0455,0.0798,1.082939658,0.9443717066
oot,pac_v5_x4,"(0.335, 0.747]",12720,9214,3506,27.563%,21.994%,0.2998,0.0175,0,0.0455,0.0798,1.253213694,1
oot,pac_v5_x5,"(0.00389, 0.107]",15792,13196,2596,16.439%,21.994%,-0.3599,0.0261,0.0724051921,0.0526,0.0933,0.7474254544,0.7474254544
oot,pac_v5_x5,"(0.107, 0.14]",14766,11772,2994,20.276%,21.994%,-0.1031,0.0022,0.0933363173,0.0526,0.0933,0.9219115655,0.8317392811
oot,pac_v5_x5,"(0.14, 0.171]",13978,10856,3122,22.335%,21.994%,0.0198,0.0001,0.089398451,0.0526,0.0933,1.015519329,0.8894202023
oot,pac_v5_x5,"(0.171, 0.211]",13666,10345,3321,24.301%,21.994%,0.1298,0.0034,0.0633722588,0.0526,0.0933,1.104912255,0.9400183672
oot,pac_v5_x5,"(0.211, 0.958]",12418,8919,3499,28.177%,21.994%,0.3303,0.0209,0,0.0526,0.0933,1.281128281,1
oot,pac_v5_x6,"(0.00997, 0.138]",14445,11826,2619,18.131%,21.994%,-0.2415,0.0111,0.0460550783,0.023,0.0621,0.8243626062,0.8243626062
oot,pac_v5_x6,"(0.138, 0.167]",14367,11401,2966,20.645%,21.994%,-0.0805,0.0013,0.0620542543,0.023,0.0621,0.9386536781,0.8813534375
oot,pac_v5_x6,"(0.167, 0.191]",13918,10845,3073,22.079%,21.994%,0.005,0,0.0610714847,0.023,0.0621,1.003889841,0.9212659502
oot,pac_v5_x6,"(0.191, 0.222]",14070,10759,3311,23.532%,21.994%,0.0875,0.0016,0.0432043729,0.023,0.0621,1.069954759,0.9580978434
oot,pac_v5_x6,"(0.222, 0.762]",13820,10257,3563,25.781%,21.994%,0.2087,0.009,0,0.023,0.0621,1.172217257,1
oot,pac_v5_x7,"(0.0297, 0.237]",13914,11437,2477,17.802%,21.994%,-0.2638,0.0127,0.048136065,0.0284,0.0684,0.8094207599,0.8094207599
oot,pac_v5_x7,"(0.237, 0.269]",14244,11307,2937,20.619%,21.994%,-0.082,0.0013,0.0642959933,0.0284,0.0684,0.9375022374,0.8742120294
oot,pac_v5_x7,"(0.269, 0.295]",13991,10964,3027,21.635%,21.994%,-0.021,0.0001,0.0684350314,0.0284,0.0684,0.9837029997,0.9105566204
oot,pac_v5_x7,"(0.295, 0.326]",14360,11014,3346,23.301%,21.994%,0.0746,0.0012,0.0529434645,0.0284,0.0684,1.05942893,0.9483878749
oot,pac_v5_x7,"(0.326, 0.688]",14111,10366,3745,26.540%,21.994%,0.2479,0.0131,0,0.0284,0.0684,1.206686243,1
oot,pac_v5_x8,"(0.0324, 0.153]",13873,11370,2503,18.042%,21.994%,-0.2475,0.0112,0.0452458657,0.0297,0.0726,0.8203341563,0.8203341563
oot,pac_v5_x8,"(0.153, 0.176]",14143,11345,2798,19.784%,21.994%,-0.1338,0.0035,0.0710448654,0.0297,0.0726,0.8995110445,0.8603041281
oot,pac_v5_x8,"(0.176, 0.196]",14055,10983,3072,21.857%,21.994%,-0.008,0,0.0726315618,0.0297,0.0726,0.993781008,0.9048958314
oot,pac_v5_x8,"(0.196, 0.22]",14267,10897,3370,23.621%,21.994%,0.0925,0.0018,0.0534709235,0.0297,0.0726,1.073983406,0.9477154632
oot,pac_v5_x8,"(0.22, 0.717]",14282,10493,3789,26.530%,21.994%,0.2474,0.0132,0,0.0297,0.0726,1.20624606,1
oot,pac_v5_x9,"(0.0206, 0.165]",14705,11983,2722,18.511%,21.994%,-0.216,0.0091,0.0422623093,0.0142,0.048,0.8416342941,0.8416884847
oot,pac_v5_x9,"(0.165, 0.182]",14861,11662,3199,21.526%,21.994%,-0.0274,0.0002,0.0479848102,0.0142,0.048,0.9787381959,0.9106065755
oot,pac_v5_x9,"(0.182, 0.197]",14272,11034,3238,22.688%,21.994%,0.0401,0.0003,0.0397962624,0.0142,0.048,1.031554882,0.9500044076
oot,pac_v5_x9,"(0.197, 0.215]",13743,10562,3181,23.146%,21.994%,0.066,0.0009,0.0267096846,0.0142,0.048,1.052403912,0.974460524
oot,pac_v5_x9,"(0.215, 0.605]",13038,9847,3191,24.475%,21.994%,0.1393,0.0037,0,0.0142,0.048,1.112797545,1.00001416
oot,pac_v5_x10,"(0.016, 0.165]",15066,12347,2719,18.047%,21.994%,-0.2471,0.0121,0.0490743525,0.0206,0.0621,0.8205623303,0.8205623303
oot,pac_v5_x10,"(0.165, 0.181]",14330,11336,2994,20.893%,21.994%,-0.0653,0.0009,0.0620908684,0.0206,0.0621,0.9499613521,0.8836419324
oot,pac_v5_x10,"(0.181, 0.194]",13833,10625,3208,23.191%,21.994%,0.0685,0.0009,0.0484227554,0.0206,0.0621,1.05443136,0.9382934431
oot,pac_v5_x10,"(0.194, 0.21]",13877,10640,3237,23.326%,21.994%,0.0761,0.0012,0.0331598209,0.0206,0.0621,1.060589791,0.968011974
oot,pac_v5_x10,"(0.21, 0.795]",13514,10140,3374,24.967%,21.994%,0.1656,0.0055,0,0.0206,0.0621,1.135171542,1
oot,pac_v5_x11,"(0.0198, 0.171]",15335,12482,2853,18.604%,21.994%,-0.2099,0.009,0.042897627,0.0149,0.0487,0.8458986322,0.8458986322
oot,pac_v5_x11,"(0.171, 0.185]",14262,11195,3067,21.505%,21.994%,-0.0287,0.0002,0.0486546275,0.0149,0.0487,0.9777631719,0.909440615
oot,pac_v5_x11,"(0.185, 0.197]",13932,10732,3200,22.969%,21.994%,0.056,0.0006,0.037443927,0.0149,0.0487,1.044327812,0.9526129466
oot,pac_v5_x11,"(0.197, 0.212]",13854,10730,3124,22.549%,21.994%,0.0321,0.0002,0.0310900448,0.0149,0.0487,1.025265098,0.9701533837
oot,pac_v5_x11,"(0.212, 0.577]",13237,9949,3288,24.839%,21.994%,0.1588,0.0049,0,0.0149,0.0487,1.129386446,1
oot,pac_v5_x12,"(0.00869, 0.141]",15417,12788,2629,17.053%,21.994%,-0.3159,0.0199,0.0628742146,0.0299,0.0686,0.7753379561,0.7753379561
oot,pac_v5_x12,"(0.141, 0.166]",14473,11359,3114,21.516%,21.994%,-0.0281,0.0002,0.0685822591,0.0299,0.0686,0.9782736987,0.8736012215
oot,pac_v5_x12,"(0.166, 0.187]",14209,10886,3323,23.387%,21.994%,0.0794,0.0013,0.052247951,0.0299,0.0686,1.063327776,0.9347324173
oot,pac_v5_x12,"(0.187, 0.215]",13632,10464,3168,23.239%,21.994%,0.0712,0.001,0.0382325698,0.0299,0.0686,1.056637274,0.9635177668
oot,pac_v5_x12,"(0.215, 0.805]",12889,9591,3298,25.588%,21.994%,0.1985,0.0076,0,0.0299,0.0686,1.163407232,1
oot,pac_v5_x13,"(0.00746, 0.16]",15387,12838,2549,16.566%,21.994%,-0.3507,0.0242,0.0689325099,0.0427,0.0829,0.7532102354,0.7532102354
oot,pac_v5_x13,"(0.16, 0.18]",14684,11624,3060,20.839%,21.994%,-0.0686,0.001,0.0829277328,0.0427,0.0829,0.947495993,0.8480821075
oot,pac_v5_x13,"(0.18, 0.196]",14036,10842,3194,22.756%,21.994%,0.0439,0.0004,0.0741001367,0.0427,0.0829,1.034646239,0.9074516896
oot,pac_v5_x13,"(0.196, 0.217]",13397,10226,3171,23.669%,21.994%,0.0951,0.0018,0.0555712457,0.0427,0.0829,1.076190158,0.9467635507
oot,pac_v5_x13,"(0.217, 0.744]",13116,9558,3558,27.127%,21.994%,0.2778,0.0154,0,0.0427,0.0829,1.233402621,1
oot,pac_v5_x14,"(0.0152, 0.171]",15419,12468,2951,19.139%,21.994%,-0.1749,0.0064,0.0363217004,0.0134,0.0427,0.8701884857,0.8702445148
oot,pac_v5_x14,"(0.171, 0.184]",14741,11576,3165,21.471%,21.994%,-0.0307,0.0002,0.0426722328,0.0134,0.0427,0.9762186482,0.9220711482
